,movie_id,batch_id,majority_answer,text,movie_name
5381,Pulp_560,3380820327,0,"Force, as in we're a force to be reckoned with.",Pulp_Fiction
5382,Pulp_561,3380820327,0,"And five, as in there's one-two-three-four-five of us.",Pulp_Fiction
5383,Pulp_562,3380820327,0,"There was a blond one, Sommerset O'Neal. She was the leader.",Pulp_Fiction
5384,Pulp_563,3380820327,0,The Japanese fox was a kung fu master.,Pulp_Fiction
5385,Pulp_564,3380820327,0,The black girl was a demolition expert.,Pulp_Fiction
5386,Pulp_565,3380820327,0,French Fox's speciality was sex.,Pulp_Fiction
5387,Pulp_566,3380820327,0,#NAME?,Pulp_Fiction
5388,Pulp_567_568,3380820327,0,"The character I played, Raven McCoy, her background was she grew up raised by circus performers.",Pulp_Fiction
5389,Pulp_569,3380820327,0,"According to the show, she was the deadliest woman in the world with a knife.",Pulp_Fiction
5390,Pulp_570,3380820327,0,And she knew a zillion old jokes.,Pulp_Fiction
5391,Pulp_571,3380820327,0,"Her grandfather, an old vaudevillian, taught her.",Pulp_Fiction
5392,Pulp_572,3380820327,0,"And if we would have got picked up, they would've worked in a gimmick...",Pulp_Fiction
5393,Pulp_573,3380820327,0,where every show I would've told another joke.,Pulp_Fiction
5394,Pulp_574,3380820327,0,You know any of them old jokes?,Pulp_Fiction
5395,Pulp_575,3380820327,0,"Well, I only got the chance to say one 'cause we only did one show.",Pulp_Fiction
5396,Pulp_576,3380820327,0,-Tell me. -It's corny.,Pulp_Fiction
5397,Pulp_577,3380820328,0,Don't be that way. Tell me.,Pulp_Fiction
5398,Pulp_578_579,3380820328,0,"-No, you wouldn't like it, and I'd be embarrassed. -You'd be embarr    You told 50 million people, and you can't tell me?",Pulp_Fiction
5399,Pulp_580,3380820328,0,"-I promise I won't laugh. -That's what I'm afraid of, Vince.",Pulp_Fiction
5400,Pulp_581,3380820328,0,That's not what I meant. You know it.,Pulp_Fiction
5401,Pulp_582,3380820328,0,Now I'm definitely not gonna tell you 'cause it's been built up too much.,Pulp_Fiction
5402,Pulp_583_584,3380820328,0,What a gyp.  Martin and Lewis.,Pulp_Fiction
5403,Pulp_585,3380820328,0,Vanilla Coke.,Pulp_Fiction
5404,Pulp_586,3380820328,0,Mmm. Yummy.,Pulp_Fiction
5405,Pulp_587,3380820328,0,You think I could have a sip of that?,Pulp_Fiction
5406,Pulp_588,3380820328,0,Be my guest.,Pulp_Fiction
5407,Pulp_589,3380820328,0,I gotta know what a five-dollar shake tastes like.,Pulp_Fiction
5408,Pulp_590,3380820328,0,"-You can use my straw. I don't have cooties. -Yeah, but maybe I do.",Pulp_Fiction
5409,Pulp_591,3380820328,0,Cooties I can handle.,Pulp_Fiction
5410,Pulp_592_593,3380820328,1,"All right.        [""RUMBLE"" BEGINS] Goddamn, that's a pretty fuckin' good milk shake!",Pulp_Fiction
5411,Pulp_594,3380820328,1,"-Told ya. -I don't know if it was worth five dollars, but it's pretty fuckin' good.",Pulp_Fiction
5412,Pulp_596,3380820328,0,-Don't you hate that? -Hate what?,Pulp_Fiction
5413,Pulp_597,3380820328,0,Uncomfortable silences.,Pulp_Fiction
5414,Pulp_598,3380820328,0,Why do we feel it's necessary to yak about bullshit in order to be comfortable?,Pulp_Fiction
5415,Pulp_599,3380820328,0,I don't know. That's a good question.,Pulp_Fiction
5416,Pulp_600,3380820328,0,That's when you know you found somebody really special.,Pulp_Fiction
5417,Pulp_601,3380820328,1,When you can just shut the fuck up for a minute and comfortably share silence.,Pulp_Fiction
5418,Pulp_602,3380820328,0,"Well, I don't think we're quite there yet, but don't feel bad. We just met each other.",Pulp_Fiction
5419,Pulp_603,3380820328,0,I'll tell you what.,Pulp_Fiction
5420,Pulp_604,3380820328,0,I'm gonna go to the bathroom and powder my nose.,Pulp_Fiction
5421,Pulp_605,3380820328,0,You sit here... and think of something to say.,Pulp_Fiction
5422,Pulp_606,3380820328,0,I'll do that.,Pulp_Fiction
5423,Pulp_607_611,3380820328,0,Okay. I said goddamn!,Pulp_Fiction
5424,Pulp_612,3380820328,0,Goddamn! Goddamn.,Pulp_Fiction
5425,Pulp_613,3380820328,0,I need some hair spray.,Pulp_Fiction
5426,Pulp_614_615,3380820328,0,"       [""SINCE I FIRST MET YOU""] Mmmm.",Pulp_Fiction
5427,Pulp_616,3380820328,0,Don't you just love it when you come back from the bathroom to find your food waiting for you?,Pulp_Fiction
5428,Pulp_617,3380820328,0,We're lucky we got anything at all.,Pulp_Fiction
5429,Pulp_618,3380820328,0,I don't think Buddy Holly's much of a waiter.,Pulp_Fiction
5430,Pulp_619,3380820328,0,Maybe we should've sat in Marilyn Monroe's section.,Pulp_Fiction
5431,Pulp_620,3380820328,0,"-Which one? There's two Monroes. -No, there's not.",Pulp_Fiction
5432,Pulp_621,3380820328,0,That is Marilyn Monroe.,Pulp_Fiction
5433,Pulp_622,3380820328,0,That is Mamie Van Doren.,Pulp_Fiction
5434,Pulp_623,3380820328,0,"I don't see Jayne Mansfield, so she must have the night off.",Pulp_Fiction
5435,Pulp_624,3380820328,0,#NAME?,Pulp_Fiction
5436,Pulp_625,3380820328,0,"-So did you think of somethin' to say? -Actually, I did.",Pulp_Fiction
5437,Pulp_626_627_628,3380820329,0,"However... you seem like a really nice person, and I    -I don't want to offend you. -Oooh.",Pulp_Fiction
5438,Pulp_629,3380820329,0,"This doesn't sound like the usual, mindless, boring, gettin'-to-know-you chitchat.",Pulp_Fiction
5439,Pulp_630,3380820329,0,This sounds like you actually have somethin' to say.,Pulp_Fiction
5440,Pulp_631,3380820329,0,"Well, well, I do. I do.",Pulp_Fiction
5441,Pulp_632,3380820329,0,#NAME?,Pulp_Fiction
5442,Pulp_633,3380820329,0,You can't promise somethin' like that. I have no idea what you're gonna ask me.,Pulp_Fiction
5443,Pulp_634,3380820329,0,"You can ask me what you're gonna ask me, and my natural response could be to get offended.",Pulp_Fiction
5444,Pulp_635,3380820329,0,"Then through no fault of my own, I would have broken my promise.",Pulp_Fiction
5445,Pulp_636,3380820329,0,-Let's just forget it. -That's an impossibility.,Pulp_Fiction
5446,Pulp_637,3380820329,0,Trying to forget anything as intriguing as this would be an exercise in futility.,Pulp_Fiction
5447,Pulp_638_639,3380820329,0,"-Is that a fact? -And besides, -isn't it more, uh, exciting when you don't have permission? -All right, all right.",Pulp_Fiction
5448,Pulp_640,3380820329,0,"Well, here goes.",Pulp_Fiction
5449,Pulp_641,3380820329,0,What did you think about what happened to Antwan?,Pulp_Fiction
5450,Pulp_642,3380820329,0,-Who's Antwan? -Tony Rocky Horror. You know him.,Pulp_Fiction
5451,Pulp_643,3380820329,0,#NAME?,Pulp_Fiction
5452,Pulp_644,3380820329,0,"Well, that is one way to say it. Another way to say it would be that he was thrown out.",Pulp_Fiction
5453,Pulp_645,3380820329,0,Another way would be he was thrown out by Marsellus.,Pulp_Fiction
5454,Pulp_646,3380820329,0,"Yet, even another way is to say he was thrown out of a window by Marsellus because of you.",Pulp_Fiction
5455,Pulp_647,3380820329,0,#NAME?,Pulp_Fiction
5456,Pulp_648,3380820329,0,"No, it's not a fact. It's just what I heard. That's just what I heard.",Pulp_Fiction
5457,Pulp_649,3380820329,0,#NAME?,Pulp_Fiction
5458,Pulp_650,3380820329,0,"""They"" talk a lot, don't they?",Pulp_Fiction
5459,Pulp_652,3380820329,0,They certainly do. They certainly do.,Pulp_Fiction
5460,Pulp_653,3380820329,0,"-Don't be shy, Vincent. What else did ""they"" say? -Well I'm    I'm not shy.",Pulp_Fiction
5461,Pulp_654,3380820329,0,"-Um    -Did it involve the ""F"" word?",Pulp_Fiction
5462,Pulp_655,3380820329,0,"No--no, no, no, no, no. They just said that Antwan had given you a foot massage.",Pulp_Fiction
5463,Pulp_656,3380820329,0,-And? -And    And nothin'.,Pulp_Fiction
5464,Pulp_657,3380820329,0,That's it.,Pulp_Fiction
5465,Pulp_658,3380820329,0,You heard Marsellus...,Pulp_Fiction
5466,Pulp_659,3380820329,0,threw Tony Rocky Horror out of a fourth-story window for giving me a foot massage?,Pulp_Fiction
5467,Pulp_660,3380820329,0,#NAME?,Pulp_Fiction
5468,Pulp_661,3380820329,0," Well, I mean, the time I was told it sounded reasonable.",Pulp_Fiction
5469,Pulp_662,3380820329,0,Marsellus throwing Tony out of a fourth-story window...,Pulp_Fiction
5470,Pulp_663,3380820329,0,for massaging my feet seemed reasonable?,Pulp_Fiction
5471,Pulp_664,3380820329,0,"No, it seemed excessive, but that doesn't mean it didn't happen.",Pulp_Fiction
5472,Pulp_665,3380820329,0,I understand that Marsellus is very protective of you.,Pulp_Fiction
5473,Pulp_666,3380820329,0,A husband being protective of his wife is one thing.,Pulp_Fiction
5474,Pulp_667,3380820329,0,A husband almost killing another man for touching his wife's feet is something else.,Pulp_Fiction
5475,Pulp_668,3380820329,0,But did it happen?,Pulp_Fiction
5476,Pulp_669,3380820329,0,Only thing Antwan ever touched of mine was my hand when he shook it... at my wedding.,Pulp_Fiction
5477,Pulp_670_671,3380820330,0,"Really? Truth is, nobody knows why Marsellus threw Tony out that window...",Pulp_Fiction
5478,Pulp_672,3380820330,0,except Marsellus and Tony.,Pulp_Fiction
5479,Pulp_673,3380820330,0,"When you little scamps get together, you're worse than a sewing circle.",Pulp_Fiction
5480,Pulp_674,3380820330,0,Ladies and gentlemen. Now the moment you've all been waiting for.,Pulp_Fiction
5481,Pulp_675,3380820330,0,The world-famous Jackrabbit Slim's twist contest.,Pulp_Fiction
5482,Pulp_677,3380820330,0,"Now, this is where one lucky couple...",Pulp_Fiction
5483,Pulp_678,3380820330,0,will win this handsome trophy that Marilyn here is holding.,Pulp_Fiction
5484,Pulp_679,3380820330,0,"Now, who will be our first contestants?",Pulp_Fiction
5485,Pulp_680,3380820330,0,-Right here! - All right!,Pulp_Fiction
5486,Pulp_681,3380820330,0,#NAME?,Pulp_Fiction
5487,Pulp_682_683,3380820330,0,"No, no, no, no, no, no, no. I do believe Marsellus, my husband, your boss, told you to take me out and do whatever I wanted.",Pulp_Fiction
5488,Pulp_684,3380820330,0,Now I wanna dance; I wanna win; I want that trophy.,Pulp_Fiction
5489,Pulp_685,3380820330,0,#NAME?,Pulp_Fiction
5490,Pulp_686,3380820330,0,Let's hear it for our first contestants.,Pulp_Fiction
5491,Pulp_687,3380820330,0,"Now let's meet our first contestants here this evening. Young lady, what is your name?",Pulp_Fiction
5492,Pulp_688,3380820330,0,Mrs. Mia Wallace.,Pulp_Fiction
5493,Pulp_689,3380820330,0,And how 'bout your fella here?,Pulp_Fiction
5494,Pulp_690,3380820330,0,Vincent Vega.,Pulp_Fiction
5495,Pulp_691,3380820330,0,"All right, let's see what you can do. Take it away!",Pulp_Fiction
5496,Pulp_692,3380820330,0,- Go for it. - Come on!,Pulp_Fiction
5497,Pulp_693_694_695_696_697_698_699_700_701_702_703_704_705_706_707_712,3380820330,0,"       [""YOU NEVER CAN TELL""]     It was a teenage wedding and the old folks wished them well         You could see that Pierre did truly love the mademoiselle         And now the young monsieur and madame have rung the chapel bell         C'est la vie say the old folks It goes to show you never can tell         They furnished off an apartment with a two-room Roebucks sale         The 'coolerador was crammed with TV dinners and ginger ale         But when Pierre found work the little money comin' worked out well         C'est la vie say the old folks It goes to show you never can tell         They had a hi-fi phono and boy did they let it blast         Seven hundred little records all rock, rhythm and jazz         But when the sun went down the rapid tempo of the music fell         C'est la vie say the old folks It goes to show you never can tell         They had a teenage wedding and the old folks wished them well         You could see that Pierre did truly love the mademoiselle        Is that what you call an uncomfortable silence?",Pulp_Fiction
5498,Pulp_713,3380820330,0,I don't know what you call that.,Pulp_Fiction
5499,Pulp_714,3380820330,0,- -Drinks! Music!,Pulp_Fiction
5500,Pulp_715,3380820330,0,I'm gonna take a piss.,Pulp_Fiction
5501,Pulp_716,3380820330,0,"That's a little bit more information than I needed, Vince, but go right ahead.",Pulp_Fiction
5502,Pulp_717_718_719_720_721_722_723_724_725_726,3380820330,0,"       [""GIRL, YOU'LL BE A WOMAN SOON""]     Girl      Bomp, bomp, bom     You'll be a woman soon         I love you so much Can't count all the ways         I'd die for you, girl and all they can say is          He's not your kind         You never get tired of putting me down and I never know when I come around         What I'm gonna find         Don't let them make up your mind     -    Don't you know, girl     - Bomp bomp bom.",Pulp_Fiction
5503,Pulp_727_728,3380820330,0,"    You'll be a woman soon     One drink, and that's it.",Pulp_Fiction
5504,Pulp_729,3380820330,0,"Don't be rude. Drink your drink, but do it quickly.",Pulp_Fiction
5505,Pulp_730_731_732_733_734_735_736_737_738_739_740_741,3380820330,0,"-Say good night... and go home. -    Girl         You'll be a woman soon         Soon         You'll need a man         I've been misunderstood for all of my life         But what they're sayin', girl it cuts like a knife         The boy's no good        ",Pulp_Fiction
5506,Pulp_742,3380820330,0,Because... being loyal is very important.,Pulp_Fiction
5507,Pulp_743_744_745_746_747_748_749_750_751_752_753_754_755,3380820330,0,"    You never get tired of putting me down and I never know when I come around         What I'm gonna find         Don't let them make up your mind         Don't you know, girl         You'll be a woman soon         Please         Come take my hand         Girl         You'll be a woman soon         Please         Come take my hand     -Hello. -    Girl     So, you're gonna go out there and you're gonna say, ""Good night.",Pulp_Fiction
5508,Pulp_756_757,3380820330,0,"I've had a very lovely evening."" Walk out the door, get in the car, go home, jerk off and that's all you gonna do.",Pulp_Fiction
5509,Pulp_758_759_760_761_762_763_764_765_767,3380820330,0,"    Now it's up to you, girl         You'll be a woman soon     -    Please     -     Come take my hand     -    Girl     - -    You'll be a woman soon     -     Soon         You'll need a man         All right, Mia.",Pulp_Fiction
5510,Pulp_768,3380820330,0,"So listen, I gotta go, all right?",Pulp_Fiction
5511,Pulp_769,3380820330,1,"Oh, Jesus fucking Christ.",Pulp_Fiction
5512,Pulp_770,3380820330,0,"You fu    Oh, Jesus Christ!",Pulp_Fiction
5513,Pulp_771,3380820330,1,"Oh, fuck me. Fuck me!",Pulp_Fiction
5514,Pulp_772,3380820330,0,"Oh    Come on, girl. We're gettin' outta here. We gotta walk now.",Pulp_Fiction
5515,Pulp_774,3380820330,1,"Don't fuckin' die on me, Mia!",Pulp_Fiction
5516,Pulp_775_777_778,3380820330,1,Fuck! Answer. - - Have you got the ring?,Pulp_Fiction
5517,Pulp_779,3380820331,0,"Why, certainly. Join hands, you two lovebirds.",Pulp_Fiction
5518,Pulp_780,3380820331,0,- - Please! Please!,Pulp_Fiction
5519,Pulp_781,3380820331,0,"Yes, yes. Hold hands, you lovebirds.",Pulp_Fiction
5520,Pulp_784,3380820331,1,"Fuck you, Lance! Answer!",Pulp_Fiction
5521,Pulp_786,3380820331,0,Now what do you say?,Pulp_Fiction
5522,Pulp_787,3380820331,0,I give up! I'll marry you!,Pulp_Fiction
5523,Pulp_788,3380820331,0,- - Lance! The goddamn phone's ringing!,Pulp_Fiction
5524,Pulp_789,3380820331,0,I can hear it.,Pulp_Fiction
5525,Pulp_790,3380820331,1,I thought you told those fuckin' assholes never to call here this late!,Pulp_Fiction
5526,Pulp_791,3380820331,0,"Yeah, I told them.",Pulp_Fiction
5527,Pulp_792,3380820331,1,And that is exactly what I'm going to tell this fucking asshole right now.,Pulp_Fiction
5528,Pulp_793,3380820331,0,- Don't you dare strike me! -Hello.,Pulp_Fiction
5529,Pulp_794,3380820331,0,Lance! Vincent.,Pulp_Fiction
5530,Pulp_795,3380820331,1,"I'm in big fuckin' trouble, man. I'm coming to your house.",Pulp_Fiction
5531,Pulp_796,3380820331,0,"W-Whoa. Whoa. Hold your horses, man. W-What's the problem?",Pulp_Fiction
5532,Pulp_797,3380820331,1,"-I got this chick, she's fuckin' O.D.in' on me! -Well, don't bring her here!",Pulp_Fiction
5533,Pulp_798,3380820331,1,I'm not even joking with you! Do not be bringing some fucked-up pooh-bah to my house!,Pulp_Fiction
5534,Pulp_799,3380820331,0,-No choice. -Wh    She's O.D.in'?,Pulp_Fiction
5535,Pulp_800,3380820331,1,"-She's fuckin' dyin' on me, man! - Just dandy.",Pulp_Fiction
5536,Pulp_801,3380820331,1,"Okay, then you bite the fuckin' bullet, take her to a hospital and call a lawyer.",Pulp_Fiction
5537,Pulp_802,3380820331,1,"-Negative! -This is not my fuckin' problem, man!",Pulp_Fiction
5538,Pulp_803,3380820331,1,"You fucked her up, you fuckin' deal with this!",Pulp_Fiction
5539,Pulp_804,3380820331,0,"Uh, are you talkin' to me on a cellular phone?",Pulp_Fiction
5540,Pulp_805,3380820331,0,I don't know you. Who is this? Don't come here!,Pulp_Fiction
5541,Pulp_806,3380820331,0,I'm hanging up the phone! Prank caller! Prank caller!,Pulp_Fiction
5542,Pulp_808,3380820331,0,#NAME?,Pulp_Fiction
5543,Pulp_809,3380820331,1,Have you lost your fucking mind?,Pulp_Fiction
5544,Pulp_810,3380820331,0,"-You were talking about drug shit on a cellular phone! -Lance, help me.",Pulp_Fiction
5545,Pulp_811,3380820331,1,-You crashed your car into my fucking house! -Grab her feet.,Pulp_Fiction
5546,Pulp_812,3380820331,1,Are you deaf? You are not bringing this fucked-up bitch into my house!,Pulp_Fiction
5547,Pulp_813,3380820331,1,"This ""fucked-up bitch"" is Marsellus Wallace's wife.",Pulp_Fiction
5548,Pulp_814,3380820331,0,#NAME?,Pulp_Fiction
5549,Pulp_815,3380820331,1,"If she croaks on me, I am a fucking grease spot!",Pulp_Fiction
5550,Pulp_816,3380820331,0,Now look: I am-- I will be forced to  tell him that you did not help and-- and that let her die on your lawn.,Pulp_Fiction
5551,Pulp_817,3380820331,0,"Now, come on, help me, help me. Pick her up.",Pulp_Fiction
5552,Pulp_818_819,3380820331,1,-Shit. - Lance!,Pulp_Fiction
5553,Pulp_820_821,3380820331,0,Shit. It's 1:30 in the goddamn morning.,Pulp_Fiction
5554,Pulp_822,3380820331,1,What the fuck's going on out here?,Pulp_Fiction
5555,Pulp_823,3380820331,0,Who's she?,Pulp_Fiction
5556,Pulp_824,3380820331,0,Go to the fridge and get the thing with the adrenaline shot.,Pulp_Fiction
5557,Pulp_825,3380820332,0,-What's wrong with her? -She's O.D.ing!,Pulp_Fiction
5558,Pulp_826,3380820332,0,-Get her the hell outta here! - Get the shot!,Pulp_Fiction
5559,Pulp_827,3380820332,1,-Fuck you! -Fuck you too! What a fuckin' bitch.,Pulp_Fiction
5560,Pulp_828,3380820332,0,"Just keep talking to her, all right?",Pulp_Fiction
5561,Pulp_829,3380820332,0,She's gettin' the shot. I'm going to go get my little black medical book.,Pulp_Fiction
5562,Pulp_830,3380820332,1,What the fuck you need a medical book for?,Pulp_Fiction
5563,Pulp_831,3380820332,0,-I've never had to give an adrenaline shot before! -You've never given an adrenaline shot?!,Pulp_Fiction
5564,Pulp_832,3380820332,1,I don't go joy-poppin' with bubble-gummers! My friends can handle their highs!,Pulp_Fiction
5565,Pulp_833,3380820332,0,"-Get the shot! -I am, if you'll let me!",Pulp_Fiction
5566,Pulp_834,3380820332,1,-I ain't fucking stopping you! -Stop talking to me. Start talking to her!,Pulp_Fiction
5567,Pulp_835,3380820332,0,-Get the shot! -All right!,Pulp_Fiction
5568,Pulp_836,3380820332,0,"- Hurry up, Lance, we're losing her! -I'm looking as fast as I can!",Pulp_Fiction
5569,Pulp_837,3380820332,0,What's he looking for?,Pulp_Fiction
5570,Pulp_838,3380820332,0,- I don't know. Some book. - What are you looking for?,Pulp_Fiction
5571,Pulp_839,3380820332,0,#NAME?,Pulp_Fiction
5572,Pulp_840,3380820332,0,My little black medical book! It's like a textbook they give to nurses.,Pulp_Fiction
5573,Pulp_841,3380820332,0,#NAME?,Pulp_Fiction
5574,Pulp_842,3380820332,0,"-If it's so important, why don't you keep it with the shot? -I don't know!",Pulp_Fiction
5575,Pulp_843,3380820332,0,"-Stop bothering me! -While you're looking, that girl's gonna die on our carpet.",Pulp_Fiction
5576,Pulp_844,3380820332,0,You're never gonna find anything in this mess!,Pulp_Fiction
5577,Pulp_845,3380820332,1,"-I'm gonna fucking kill you if you don't shut up! - Lance, get in here!",Pulp_Fiction
5578,Pulp_846,3380820332,1,#NAME?,Pulp_Fiction
5579,Pulp_847_848,3380820332,1,"-Quit fuckin' around and give her the shot. -Look, while I'm doing this, you take off her shirt and find her heart.",Pulp_Fiction
5580,Pulp_849,3380820332,1,"-Does it gotta be exact? -Yes it's gotta be exact. We're giving her a  shot in the heart, so I guess it's gotta be fucking exact.",Pulp_Fiction
5581,Pulp_850,3380820332,0,I don't know exactly where her heart is. I think it's right here.,Pulp_Fiction
5582,Pulp_851,3380820332,0,"-That's it. -All right, what I need is a big, fat magic marker.",Pulp_Fiction
5583,Pulp_852,3380820332,0,#NAME?,Pulp_Fiction
5584,Pulp_853,3380820332,0,A magic marker. A felt pen!,Pulp_Fiction
5585,Pulp_854,3380820332,1,-A fuckin' black magic marker! -Christ.,Pulp_Fiction
5586,Pulp_855,3380820332,1,"-Come on, man. Hurry up! -Fuck! Okay, okay. Okay. I think it's ready.",Pulp_Fiction
5587,Pulp_856,3380820332,0,"-Hurry up, man. -I'll tell you what to do.",Pulp_Fiction
5588,Pulp_857,3380820332,0,"-No no no man, I ain't giving--  you're gonna give her the shot. -No, you're gonna give her the shot.",Pulp_Fiction
5589,Pulp_858,3380820332,0,-I ain't giving her the shot. -I never done this before. -I ain't never done this either!,Pulp_Fiction
5590,Pulp_859,3380820332,0,"I ain't starting now! Look, you  brought her here and that means that you're gonna give her the shot.",Pulp_Fiction
5591,Pulp_860,3380820332,0,"The day I bring an O.D.ing bitch to  your house, then I give her the shot. Give her the shot.",Pulp_Fiction
5592,Pulp_861,3380820332,0,#NAME?,Pulp_Fiction
5593,Pulp_862,3380820332,0,"All right, all right tell me  what to do.",Pulp_Fiction
5594,Pulp_863,3380820332,0,"Okay, uh you're giving her an injection of adrenaline straight to her heart.",Pulp_Fiction
5595,Pulp_864_865,3380820332,0,"-But she's got a breastplate    you gotta pierce through that. - So what you gotta do is, you gotta bring the needle down in a stabbing motion.",Pulp_Fiction
5596,Pulp_866,3380820332,1,"-I gotta    I gotta stab her three times? -No, you don't gotta fucking stab her three times. You gotta stab her once!",Pulp_Fiction
5597,Pulp_867,3380820333,0,"But it's gotta be hard enough to get through her breastplate into her heart, alright?",Pulp_Fiction
5598,Pulp_868,3380820333,0,"And then once you do that, you p-press down on th-, the p-plunger.",Pulp_Fiction
5599,Pulp_869,3380820333,0,#NAME?,Pulp_Fiction
5600,Pulp_870,3380820333,1,This ain't no fuckin' joke! Am I gonna kill her?,Pulp_Fiction
5601,Pulp_871,3380820333,0,"-She's supposed to come out of it like that. It's    -All right, count to three.",Pulp_Fiction
5602,Pulp_872,3380820333,0,#NAME?,Pulp_Fiction
5603,Pulp_874_875_879,3380820333,0,"Two. Three! If you're all right, then say something.",Pulp_Fiction
5604,Pulp_880_881,3380820333,1,Something.  That was fuckin' trippy.,Pulp_Fiction
5605,Pulp_883,3380820333,0,#NAME?,Pulp_Fiction
5606,Pulp_887,3380820333,0,Mia. Mia.,Pulp_Fiction
5607,Pulp_888_889_890,3380820333,0,What's    What's your thoughts on    on    on how to handle this?,Pulp_Fiction
5608,Pulp_891,3380820333,0,What's yours?,Pulp_Fiction
5609,Pulp_892_893,3380820333,0,"Well, I'm of the opinion that if Marsellus lived his whole life, he doesn't need know nothing about this incident.",Pulp_Fiction
5610,Pulp_894_895,3380820333,0,"If Marsellus knew about this incident, I'd be in as much trouble as you.",Pulp_Fiction
5611,Pulp_896,3380820333,0,I seriously doubt that.,Pulp_Fiction
5612,Pulp_897,3380820333,0,I can keep a secret if you can.,Pulp_Fiction
5613,Pulp_898,3380820333,0,Shake on it?,Pulp_Fiction
5614,Pulp_899,3380820333,0,Mum's the word?,Pulp_Fiction
5615,Pulp_900_901,3380820333,0,"Cool. Now, if you'll excuse me, I'm going to go home and have a heart attack.",Pulp_Fiction
5616,Pulp_902_903,3380820333,0,"Vincent. Do you wanna hear my ""Fox Force Five"" joke?",Pulp_Fiction
5617,Pulp_904_905,3380820333,0,Sure. Except I think I'm still a little too petrified to laugh.,Pulp_Fiction
5618,Pulp_906,3380820333,0,"No, you won't laugh 'cause it's not funny.",Pulp_Fiction
5619,Pulp_907,3380820333,0,"But if you still wanna hear it, I'll tell it.",Pulp_Fiction
5620,Pulp_908,3380820333,0,-I can't wait. -Okay.,Pulp_Fiction
5621,Pulp_909,3380820333,0,Three tomatoes are walkin' down the street.,Pulp_Fiction
5622,Pulp_910,3380820333,0,"Papa Tomato, Mama Tomato and Baby Tomato.",Pulp_Fiction
5623,Pulp_911,3380820333,0,"Baby Tomato starts lagging behind, and Papa Tomato gets really angry.",Pulp_Fiction
5624,Pulp_912_913_915,3380820333,0,"Goes back and squishes him, and says, ""Ketchup."" Ketchup.",Pulp_Fiction
5625,Pulp_916,3380820333,0,See you around.,Pulp_Fiction
5626,Pulp_918,3380820333,0," Oh, that  paddlefoot. He funny, silly dog.",Pulp_Fiction
5627,Pulp_919,3380820333,0,He think totem pole alive!,Pulp_Fiction
5628,Pulp_920,3380820333,0,- - He Arctic tenderfoot!,Pulp_Fiction
5629,Pulp_921,3380820333,0,That totem pole been here forever!,Pulp_Fiction
5630,Pulp_922_923_924,3380820333,0,"- Butch? -  One more thing, and we'll start for    -Butch, stop watching TV for a second. -Yeah?",Pulp_Fiction
5631,Pulp_925,3380820333,0,-You've got a special visitor. - Stand up.  Stand up.,Pulp_Fiction
5632,Pulp_926,3380820333,0,"Now, do you remember when I told you your daddy died in a P.O.W. camp?",Pulp_Fiction
5633,Pulp_927,3380820333,0,"Well, this here is Captain Koons.",Pulp_Fiction
5634,Pulp_928,3380820333,0,He was in the P.O.W. camp with Daddy.,Pulp_Fiction
5635,Pulp_929,3380820333,0,"Hello, little man.",Pulp_Fiction
5636,Pulp_930,3380820333,0,"Boy, I sure heard a bunch about you.",Pulp_Fiction
5637,Pulp_931,3380820334,0,"See, I was a good friend of your dad's.",Pulp_Fiction
5638,Pulp_932,3380820334,0,We were in that Hanoi pit of hell together...,Pulp_Fiction
5639,Pulp_933,3380820334,0,over five years.,Pulp_Fiction
5640,Pulp_934_935_936,3380820334,0,"Hopefully... you'll never have to experience this yourself, but when two men are in a situation like me and your dad were...",Pulp_Fiction
5641,Pulp_937_938,3380820334,0,"for as long as we were, you take on certain responsibilities of the other.",Pulp_Fiction
5642,Pulp_939_940_941,3380820334,0,"If it'd been me who'd    not made it, Major Coolidge'd be talking right now to my son Jim.",Pulp_Fiction
5643,Pulp_942,3380820334,0,"But the way it turned out, I'm talking to you.",Pulp_Fiction
5644,Pulp_943_944,3380820334,0,Butch... I got something for ya.,Pulp_Fiction
5645,Pulp_945,3380820334,0,This watch I got here...,Pulp_Fiction
5646,Pulp_946,3380820334,0,was first purchased by your great-grandfather during the First World War.,Pulp_Fiction
5647,Pulp_947,3380820334,0,"It was bought in a little general store in Knoxville, Tennessee.",Pulp_Fiction
5648,Pulp_948,3380820334,0,Made by the first company to ever make wristwatches.,Pulp_Fiction
5649,Pulp_949,3380820334,0,"Up 'til then, people just carried pocket watches.",Pulp_Fiction
5650,Pulp_950,3380820334,0,It was bought by Private Doughboy Erine Coolidge...,Pulp_Fiction
5651,Pulp_951,3380820334,0,on the day he set sail for Paris.,Pulp_Fiction
5652,Pulp_952_953,3380820334,0,"This was your great-grandfather's war watch, and he wore it every day he was in that war, and...",Pulp_Fiction
5653,Pulp_954_955,3380820334,0,"when he'd done his duty, he went home to your great-grandmother, took the watch off, put it in an old coffee can, and in that can it stayed...",Pulp_Fiction
5654,Pulp_956,3380820334,0,"until your granddad, Dane Coolidge, was called upon by his country...",Pulp_Fiction
5655,Pulp_957,3380820334,0,to go overseas and fight the Germans once again.,Pulp_Fiction
5656,Pulp_958,3380820334,0,This time they called it World War II.,Pulp_Fiction
5657,Pulp_959,3380820334,0,Your great-grandfather gave this watch to your granddad for good luck.,Pulp_Fiction
