,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
479,479,734_735,"00:34:40,531","00:34:44,451","Meanwhile, the war criminals Terrance and Phillip are prepped for their execution.",South.csv,2698338757
480,480,736,"00:34:44,535","00:34:48,121",Their execution will take place during a fabulous USO show!,South.csv,2698338758
481,481,737,"00:34:48,205","00:34:52,083","With special guests celebrities, including Big Gay Al and Winona Ryder!",South.csv,2698338758
482,482,738_739,"00:34:52,168","00:34:56,379","Of course, the only way to see the USO show is to sign up for the army!",South.csv,2698338758
483,483,740_741,"00:34:56,464","00:35:02,594",So join the army and kill some Canadian scum as we continue the march of war!,South.csv,2698338758
484,484,742,"00:35:06,933","00:35:10,518",We must rid ourselves of anything Canadian!,South.csv,2698338758
485,485,743,"00:35:11,270","00:35:12,270",Bomb them!,South.csv,2698338758
486,486,744,"00:35:12,855","00:35:14,814","Dude, don't you like Terrance and Phillip anymore?",South.csv,2698338758
487,487,745_746,"00:35:14,899","00:35:18,735",Course not! My mommy says I hate Canadians now 'cause they made me have a dirty mouth!,South.csv,2698338758
488,488,747,"00:35:18,819","00:35:20,487",Burn it all!,South.csv,2698338758
489,489,748,"00:35:21,155","00:35:23,114","- Hey, dudes. - What's the matter, Cartman?",South.csv,2698338758
490,490,749,"00:35:23,199","00:35:26,326",It's this V-Chip. I hate it. I can't say any dirty words.,South.csv,2698338758
491,491,750,"00:35:26,410","00:35:28,787","- Really? So you can't say ""fuck""? - No.",South.csv,2698338758
492,492,751,"00:35:28,871","00:35:30,789","- And you can't say ""shit""? - No.",South.csv,2698338758
493,493,752_753,"00:35:30,873","00:35:33,792","So you can't say, ""I'm Eric Cartman, ""the fattest fucking piece of shit in the world""?",South.csv,2698338758
494,494,754,"00:35:33,876","00:35:36,127",- Fuck you... - Sweet.,South.csv,2698338758
495,495,755,"00:35:36,212","00:35:37,879","Come on, you guys. This has gone far enough.",South.csv,2698338758
496,496,756,"00:35:37,964","00:35:39,506",It's time we talked to our moms.,South.csv,2698338758
497,497,757,"00:35:39,590","00:35:41,132",We're supposed to be grounded in our rooms.,South.csv,2698338758
498,498,758,"00:35:41,217","00:35:43,468","Come on, Kyle, it's time for us to get political.",South.csv,2698338758
499,499,759,"00:35:43,552","00:35:46,638",Canada will no longer corrupt our children!,South.csv,2698338758
500,500,760,"00:35:46,722","00:35:50,100","- Mom, can I talk to you for a second? - Kyle, what are you doing here?",South.csv,2698338759
501,501,761,"00:35:50,184","00:35:51,476",You are grounded!,South.csv,2698338759
502,502,762,"00:35:51,560","00:35:53,812",Now get back to the house and stay there!,South.csv,2698338759
503,503,763,"00:35:53,896","00:35:55,313","You too, Stanley!",South.csv,2698338759
504,504,764,"00:35:55,398","00:35:58,358","Mom, we think you're going too far. You can't kill Terrance and Phillip.",South.csv,2698338759
505,505,765,"00:35:58,442","00:36:00,235",We must fight for our children's futures...,South.csv,2698338759
506,506,766,"00:36:01,404","00:36:02,404",You started a war! You have to stop it!,South.csv,2698338759
507,507,767,"00:36:02,488","00:36:04,489",...to make them safe again!,South.csv,2698338759
508,508,768,"00:36:04,573","00:36:06,825",- Hello? - Our children are precious!,South.csv,2698338759
509,509,769,"00:36:06,909","00:36:09,995",- Hello! - We must make a stand now!,South.csv,2698338759
510,510,770,"00:36:10,079","00:36:11,830",Stop at nothing!,South.csv,2698338759
511,511,771,"00:36:12,206","00:36:13,498",I told you my mom wouldn't listen.,South.csv,2698338759
512,512,772,"00:36:13,582","00:36:16,001","Well, then we're just gonna have to save Terrance and Phillip ourselves!",South.csv,2698338759
513,513,773,"00:36:16,085","00:36:17,627","- What? - Think about it, you guys.",South.csv,2698338759
514,514,774,"00:36:17,712","00:36:18,920",What would Brian Boitano do?,South.csv,2698338759
515,515,775_776,"00:36:19,005","00:36:21,673",He'd figure out a way to rescue Terrance and Phillip before they're executed.,South.csv,2698338759
516,516,777,"00:36:21,757","00:36:24,384",We can't do anything. Our moms' organization is too strong.,South.csv,2698338759
517,517,778_779,"00:36:24,468","00:36:27,846","Well, then, we'll round up all the grounded kids in town and start our own organization.",South.csv,2698338759
518,518,780,"00:36:27,930","00:36:29,848",An organization to help save Terrance and Phillip.,South.csv,2698338759
519,519,781,"00:36:29,932","00:36:32,017","Hey, yeah, our own secret club!",South.csv,2698338759
520,520,782,"00:36:32,101","00:36:34,853",- I guess that could work. - We have to try.,South.csv,2698338760
521,521,783,"00:36:34,937","00:36:38,023",What would Brian Boitano do if he was here right now?,South.csv,2698338760
522,522,784_785_786_787_788_789_790,"00:36:38,107","00:36:58,251",He'd make a plan and he'd follow through That's what Brian Boitano would do When Brian Boitano was in the Olympics skating for the gold He did two salchows and a triple Lutz while wearing a blindfold When Brian Boitano was in the Alps fighting grizzly bears He used his magical fire breath and saved the maidens fair So what would Brian Boitano do if he were here today?,South.csv,2698338760
523,523,791_792_793_794_795_796_797_798_799,"00:36:58,335","00:37:25,361","I'm sure he'd kick and ass or two That's what Brian Boitano would do I want this V-Chip out of me It has stunted my vocabulary And I just want my mom to stop fighting everyone For Wendy I'll be an activist, too 'Cause that's what Brian Boitano would do What would Brian Boitano do? He'd call all the kids in town And tell them to unite for truth That's what Brian Boitano would do - Did someone say my name? - Who are you?",South.csv,2698338760
524,524,800,"00:37:25,446","00:37:27,614",- I'm Brian Dennehy. - What?,South.csv,2698338760
525,525,801,"00:37:27,698","00:37:30,617","- No, not fucking Brian Dennehy! - Yeah. Get the fuck out of here!",South.csv,2698338760
526,526,802,"00:37:30,701","00:37:32,410",Oh! Bye.,South.csv,2698338760
527,527,803_804_805_806_807_808_809_810_811_812_813_814_815,"00:37:32,828","00:38:09,072","When Brian Boitano traveled through time To the year 3010 He fought the evil robot king and saved the human race again And when Brian Boitano built the pyramids He beat up Kublai Khan 'Cause Brian Boitano doesn't take shit from anybody So let's call all the kids together and unite to stop our moms And we'll save Terrance and Phillip, too 'Cause that's what Brian Boitano would do And we'll save Terrance and Phillip, too 'Cause that's what Brian Boitano would do 'Cause that's what Brian Boitano would do Hey, relax, guy.",South.csv,2698338760
528,528,816,"00:38:09,156","00:38:11,241",Oh! There's nothing on.,South.csv,2698338760
529,529,817,"00:38:11,325","00:38:13,118","You just get cranky when you're tired, that's all.",South.csv,2698338760
530,530,818,"00:38:13,202","00:38:14,244",I'm not cranky.,South.csv,2698338760
531,531,819_820,"00:38:14,370","00:38:19,124",What started as a spat between the United States and Canada is quickly turning into World War lll!,South.csv,2698338760
532,532,821,"00:38:19,208","00:38:20,542",- World War lll? - Shh!,South.csv,2698338760
533,533,822_823,"00:38:20,626","00:38:23,461",Terrance and Phillip are going to be put to death for crimes against humanity.,South.csv,2698338760
534,534,824,"00:38:23,546","00:38:24,546",The time of execution...,South.csv,2698338760
535,535,825,"00:38:25,714","00:38:29,259",It has come to be. The four horsemen are drawing nigh!,South.csv,2698338760
536,536,826,"00:38:29,343","00:38:31,970",The time of prophecy is upon us!,South.csv,2698338760
537,537,827,"00:38:32,054","00:38:33,888","I love when you get all biblical, Satan.",South.csv,2698338760
538,538,828,"00:38:33,973","00:38:35,473",You know exactly how to turn my crank.,South.csv,2698338760
539,539,829,"00:38:35,558","00:38:38,685","No, I'm being serious. It is the seventh sign.",South.csv,2698338760
540,540,830,"00:38:39,186","00:38:40,728",- What? - Behold.,South.csv,2698338761
541,541,831,"00:38:40,813","00:38:43,648",The first signs of my reign have all come true.,South.csv,2698338761
542,542,832_833_834,"00:38:43,732","00:38:53,825","The fall of an empire, the coming of a comet, and now, when the blood of these Canadians touches American soil, it will be our time to rise.",South.csv,2698338761
543,543,835,"00:38:54,994","00:38:58,329","Yeah. Yeah, man! I'm getting so hot! Let's fuck!",South.csv,2698338761
544,544,836,"00:38:58,414","00:38:59,956",Do you always think about sex?,South.csv,2698338761
545,545,837,"00:39:00,040","00:39:02,542",I'm talking about very important stuff here!,South.csv,2698338761
546,546,838,"00:39:02,626","00:39:05,628",I'm just excited about taking over the world! Come on!,South.csv,2698338761
547,547,839,"00:39:05,713","00:39:08,131",Is sex the only thing that matters to you?,South.csv,2698338761
548,548,840,"00:39:08,215","00:39:09,591",I love you.,South.csv,2698338761
549,549,841,"00:39:10,885","00:39:12,343",I want to believe that.,South.csv,2698338761
550,550,842,"00:39:12,428","00:39:16,222","So what do you say we shut off that light and get close, huh?",South.csv,2698338761
551,551,843,"00:39:18,726","00:39:20,185",Oh! Ow!,South.csv,2698338761
552,552,844,"00:39:20,269","00:39:22,687","Yeah, you like that, don't you, bitch?",South.csv,2698338761
553,553,845,"00:39:25,608","00:39:28,526",Okay. We can use my dad's computer to call all the kids together.,South.csv,2698338761
554,554,846_847,"00:39:28,611","00:39:32,864","Wait. Before we put a message out, do a search on the word ""clitoris."" Oh! Okay.",South.csv,2698338761
555,555,848_849,"00:39:34,116","00:39:37,202","Found eight million pages with the word ""clitoris."" Wow!",South.csv,2698338761
556,556,850_851_852,"00:39:37,286","00:39:46,586","I'll just try the first one. ""You must be 18 to enter this website."" Okay. ""Welcome to German sick fetish video."" ""If you are under 18 do not..."" Okay.",South.csv,2698338761
557,557,853,"00:39:50,007","00:39:51,549","Dude, it's a lady getting pooed on!",South.csv,2698338761
558,558,854,"00:39:51,634","00:39:54,052",- Whoa! Is it Cartman's mom? - Very funny.,South.csv,2698338761
559,559,855,"00:39:54,136","00:39:55,803",Hey! It is Cartman's mom!,South.csv,2698338761
560,560,856,"00:39:56,972","00:39:58,223",All righty then.,South.csv,2698338762
561,561,857,"00:39:58,307","00:39:59,724",Son of a bitch...,South.csv,2698338762
562,562,858,"00:40:01,143","00:40:02,727","Get out of here, Ike. You're too young for this stuff.",South.csv,2698338762
563,563,859_860,"00:40:02,811","00:40:04,896",Bullshit. What's she doing now?,South.csv,2698338762
564,564,861_862,"00:40:06,106","00:40:12,737","Okey-dokey. Click it off, dude! Click it off!",South.csv,2698338762
565,565,863,"00:40:12,821","00:40:14,572","Dude, what the fuck is wrong with German people?",South.csv,2698338762
566,566,864_865,"00:40:14,657","00:40:17,784",All right. All right. Let's just do what we came here to do and put a message out to kids!,South.csv,2698338762
567,567,866,"00:40:17,868","00:40:20,328",Okay. Let's see. I've gotta put out an all-access e-mail.,South.csv,2698338762
568,568,867,"00:40:20,412","00:40:21,788","Goddamn, your mom sucks, Cartman.",South.csv,2698338762
569,569,868,"00:40:21,872","00:40:23,039",Just get to the message board!,South.csv,2698338762
570,570,869,"00:40:23,123","00:40:26,626",I'm trying. I can't find a Canadian server. I've got to break into the mainframe.,South.csv,2698338762
571,571,870,"00:40:26,710","00:40:30,421","Damn it, they've got an access code! I'll try to reroute the encryptions.",South.csv,2698338762
572,572,871_872,"00:40:33,801","00:40:43,518","Okay. Here we go. ""Want to help Terrance and Phillip?"" - Tell them we'll have punch and pie. - We're not gonna have punch and pie!",South.csv,2698338762
573,573,873,"00:40:43,602","00:40:47,272",More people will come if they think we have punch and pie!,South.csv,2698338762
574,574,874_875,"00:40:49,024","00:40:54,529","""This is top secret. The password is..."" La R sistance.",South.csv,2698338762
575,575,876_877,"00:40:55,364","00:41:00,410",And so the draft will begin tomorrow as more and more troops are needed to invade the Canadian border.,South.csv,2698338762
576,576,878_879,"00:41:00,494","00:41:05,081","The Canadian government pleads for a peaceful resolution, but naturally we're not listening.",South.csv,2698338762
577,577,880,"00:41:05,332","00:41:06,416","Good night, hon.",South.csv,2698338762
578,578,881,"00:41:06,500","00:41:08,793","Mom, when is the war gonna be over?",South.csv,2698338762
579,579,882,"00:41:08,877","00:41:11,170","I don't know, hon. Soon, we hope.",South.csv,2698338762
580,580,883,"00:41:11,255","00:41:13,589","You want it to end quickly, huh?",South.csv,2698338763
581,581,884,"00:41:15,467","00:41:17,427","- Mom? - Yes, hon?",South.csv,2698338763
582,582,885,"00:41:17,511","00:41:21,472","If you were in a German Schei e video, you'd tell me, right?",South.csv,2698338763
583,583,886,"00:41:22,683","00:41:24,600","Sure, hon. Good night.",South.csv,2698338763
584,584,887,"00:41:34,653","00:41:35,653",There's a ghost!,South.csv,2698338763
585,585,888,"00:41:37,323","00:41:38,698","Kenny, is that you?",South.csv,2698338763
586,586,889,"00:41:41,160","00:41:42,660",Satan! Satan is coming here?,South.csv,2698338763
587,587,890,"00:41:44,079","00:41:46,539","Saddam Hussein? That doesn't make sense, Kenny!",South.csv,2698338763
588,588,891,"00:41:49,793","00:41:52,503","- Eric, what is it? - I saw him! I saw Kenny!",South.csv,2698338763
589,589,892,"00:41:52,588","00:41:55,840",Oh! You poor dear. You've been through so much.,South.csv,2698338763
590,590,893,"00:41:55,924","00:41:58,134",I bet him he couldn't light a fart on fire and now he's all pissed off!,South.csv,2698338763
591,591,894,"00:41:59,303","00:42:00,845","I can't say ""pissed off""?",South.csv,2698338763
592,592,895,"00:42:02,931","00:42:05,391",The execution of Terrance and Phillip is imminent.,South.csv,2698338763
593,593,896,"00:42:05,476","00:42:08,019","Soon, Saddam and I will rule the world.",South.csv,2698338763
594,594,897,"00:42:10,272","00:42:13,274","Hi, Satan. I got some new luggage for our trip up to Earth.",South.csv,2698338763
595,595,898,"00:42:13,359","00:42:14,442",Let's fuck to celebrate.,South.csv,2698338763
596,596,899,"00:42:14,526","00:42:17,695","What's it like up on Earth, Saddam? Tell me about it again.",South.csv,2698338763
597,597,900,"00:42:17,780","00:42:19,822",Let's not talk. Let's get busy.,South.csv,2698338763
598,598,901,"00:42:19,907","00:42:21,699",Do you remember when you first got here?,South.csv,2698338763
599,599,902,"00:42:21,784","00:42:24,869",We used to talk all night long until the sun came up.,South.csv,2698338763
600,600,903,"00:42:24,953","00:42:27,622",We would just lie in bed and talk.,South.csv,2698338764
601,601,904,"00:42:27,706","00:42:30,333","Well, yeah, 'cause I was still waiting to get you in bed, dummy!",South.csv,2698338764
602,602,905,"00:42:30,417","00:42:32,877",How come you always wanna make love to me from behind?,South.csv,2698338764
603,603,906,"00:42:32,961","00:42:35,671",Is it because you want to pretend I'm somebody else?,South.csv,2698338764
604,604,907,"00:42:35,756","00:42:38,299","Satan, your ass is gigantic and red.",South.csv,2698338764
605,605,908,"00:42:38,384","00:42:41,427","Who am I gonna pretend you are, Liza Minnelli?",South.csv,2698338764
606,606,909,"00:42:42,805","00:42:45,139",Ah! Don't get all pissy!,South.csv,2698338764
607,607,910_911_912_913_914_915_916_917_918_919_920_921_922_923_924_925_926_927,"00:42:52,272","00:43:56,961","Sometimes I think When I look up real high That there's such a big world up there I'd like to give it a try But then I sink 'Cause it's here I'm supposed to stay But I get so lonely down here Tell me why's it have to be that way Up there, there is so much room Where babies burp and flowers bloom Everyone dreams I can dream, too Up there Up where the skies are ocean blue I could be safe and live without a care Up there They say I don't belong I must stay below alone Because of my beliefs I'm supposed to stay where evil is sown But what is evil anyway? Is there reason to the rhyme?",South.csv,2698338764
608,608,928_929_930_931_932_933_934_935_936_937_938,"00:43:57,337","00:44:42,924","Without evil there could be no good So it must be good to be evil sometimes Up there, there is so much room Where babies burp and flowers bloom Everyone dreams I can dream, too Up there Up where the skies are ocean blue I could be safe and live without a care Live without a care If only I could live up there I wanna live I wanna live I want to live up there!",South.csv,2698338764
609,609,939,"00:44:54,269","00:44:56,187","- You're late, Cartman! - I had to ride my bike here.",South.csv,2698338764
610,610,940,"00:44:56,271","00:44:58,439",- My behind is killing me! - Your behind?,South.csv,2698338764
611,611,941,"00:44:58,524","00:45:00,608","I have to say ""behind"" 'cause I get shocked if I say ""ass""...",South.csv,2698338764
612,612,942,"00:45:01,777","00:45:05,363","- Did you bring the punch and pie? - No, you guys, something happened.",South.csv,2698338764
613,613,943,"00:45:05,447","00:45:07,698",- I don't think Kenny's dead. - What?,South.csv,2698338764
614,614,944,"00:45:07,783","00:45:08,824",I saw him in my room.,South.csv,2698338764
615,615,945,"00:45:08,909","00:45:11,202","I know, Cartman, I know. I see Kenny every day.",South.csv,2698338764
616,616,946,"00:45:11,286","00:45:13,871","- You do? - Sure, dude, on the face of every child.",South.csv,2698338764
617,617,947,"00:45:13,956","00:45:14,914",On the smile of every baby.,South.csv,2698338764
618,618,948,"00:45:16,124","00:45:18,000","Hey, I'm telling you, this was Kenny!",South.csv,2698338764
619,619,949_950,"00:45:18,085","00:45:23,130","He said that if Terrance and Phillip die, Saddam Hussein and Satan are gonna come up and rule the world!",South.csv,2698338764
620,620,951,"00:45:23,215","00:45:24,215",Saddam Hussein?,South.csv,2698338765
621,621,952,"00:45:29,805","00:45:30,846",Who is it?,South.csv,2698338765
622,622,953,"00:45:30,931","00:45:32,390",I'm here for la R sistance.,South.csv,2698338765
623,623,954,"00:45:32,474","00:45:35,017",- What's the password? - I don't know.,South.csv,2698338765
624,624,955,"00:45:35,102","00:45:37,645",- Guess. - Bacon.,South.csv,2698338765
625,625,956_957,"00:45:38,480","00:45:44,860","Okay. Oh, no, it's that kid!",South.csv,2698338765
626,626,958,"00:45:44,945","00:45:47,238",- This is the place. - Wendy?,South.csv,2698338765
627,627,959,"00:45:47,322","00:45:49,323",Stan? You started la R sistance?,South.csv,2698338765
628,628,960,"00:45:50,492","00:45:52,618","Well, apparently you're more political than we thought.",South.csv,2698338765
629,629,961,"00:45:52,703","00:45:54,704",Let us get this meeting underway. There are others coming.,South.csv,2698338765
630,630,962,"00:45:58,250","00:46:00,585","Wow, a lot of people showed up.",South.csv,2698338765
631,631,963_964_965,"00:46:02,254","00:46:07,717","Okay. Terrance and Phillip are supposed to be killed, and we think that sucks ass!",South.csv,2698338765
632,632,966_967,"00:46:09,636","00:46:13,264",Yes? We were to understand there'd be pie and punch.,South.csv,2698338765
633,633,968,"00:46:13,348","00:46:14,348",There isn't any.,South.csv,2698338765
634,634,969_970_971_972,"00:46:14,433","00:46:25,651","Oh! Terrance and Phillip are supposed to be killed, so we think we should prank call a bunch of policemen and have pizza sent to them that they didn't order!",South.csv,2698338765
635,635,973,"00:46:30,616","00:46:32,116",- May I? - What?,South.csv,2698338765
636,636,974_975,"00:46:32,701","00:46:36,245",Terrance and Phillip are currently being held at a Canadian internment camp two kilometers outside of town.,South.csv,2698338765
637,637,976_977,"00:46:36,330","00:46:39,290",They're to be executed tomorrow during a star-studded USO show for the troops.,South.csv,2698338765
638,638,978_979_980_981,"00:46:39,374","00:46:44,754","Tomorrow? Once the show begins, we should have about one hour to get Terrance and Phillip out of their cell and into this clearing.",South.csv,2698338765
639,639,982_983,"00:46:44,838","00:46:48,132","There, we will all rendezvous and, together, take Terrance and Phillip safely back to Canada.",South.csv,2698338765
640,640,984,"00:46:48,216","00:46:50,051","Wow, dude, Wendy's new guy is smart.",South.csv,2698338766
641,641,985,"00:46:50,135","00:46:52,803",You must all meet me at the rendezvous point at precisely 10:00 p.m.,South.csv,2698338766
642,642,986_987,"00:46:52,888","00:46:58,142","Sneaking into the show and breaking out Terrance and Phillip will be the most dangerous part, so I'll go myself.",South.csv,2698338766
643,643,988,"00:46:58,393","00:46:59,352",No! We're going!,South.csv,2698338766
644,644,989,"00:47:00,562","00:47:01,646",We started la R sistance.,South.csv,2698338766
645,645,990,"00:47:01,730","00:47:03,981",We'll get Terrance and Phillip and meet you at the rendezvous point.,South.csv,2698338766
646,646,991,"00:47:04,066","00:47:06,776",This will be very dangerous. Are you quite sure?,South.csv,2698338766
647,647,992,"00:47:06,860","00:47:07,985",Fuck that!,South.csv,2698338766
648,648,993,"00:47:08,070","00:47:09,654","Cartman, do you want that V-Chip in you forever?",South.csv,2698338766
649,649,994,"00:47:09,738","00:47:11,947",We're going. Now let's run through the plan.,South.csv,2698338766
650,650,995,"00:47:22,376","00:47:24,585","Oh, boy! Military action, Ned!",South.csv,2698338766
651,651,996,"00:47:24,670","00:47:27,463",Let's kill us some goddamn Australians!,South.csv,2698338766
652,652,997,"00:47:27,547","00:47:29,590",I think we're fighting Canadians.,South.csv,2698338766
653,653,998,"00:47:29,675","00:47:31,842","Canadians, Australians, what's the difference?",South.csv,2698338766
654,654,999,"00:47:31,927","00:47:36,389","Yeah. This uniform makes me feel like a tough, brute man, Mr. Hat.",South.csv,2698338766
655,655,1000,"00:47:36,473","00:47:38,474","It sure does, Mr. Garrison.",South.csv,2698338766
656,656,1001_1002,"00:47:38,558","00:47:43,896","Oh, boy, I can't wait for our first shore leave so I can get me some fucking poontang.",South.csv,2698338766
657,657,1003,"00:47:43,980","00:47:44,980",Pay attention!,South.csv,2698338766
658,658,1004,"00:47:45,065","00:47:48,317",Tomorrow night is the USO show for all you troops!,South.csv,2698338766
659,659,1005,"00:47:48,402","00:47:51,862","There will be celebrities, followed by the execution of Terrance and Phillip.",South.csv,2698338766
660,660,1006,"00:47:53,615","00:47:57,910","After the show, we will finally be sending ground troops into Canada.",South.csv,2698338767
661,661,1007,"00:47:57,994","00:47:59,286",So let's strategize.,South.csv,2698338767
662,662,1008_1009_1010,"00:47:59,371","00:48:06,502","Map! Our sources have told us that the Canadians are preparing for our invasion, so we must use caution.",South.csv,2698338767
663,663,1011,"00:48:06,586","00:48:08,963",Each battalion has a specific code name and mission.,South.csv,2698338767
664,664,1012,"00:48:09,047","00:48:11,465","Battalion Five, raise your hands.",South.csv,2698338767
665,665,1013_1014,"00:48:11,550","00:48:16,721","You will be the all-important first attack wave, which we will call Operation Human Shield.",South.csv,2698338767
666,666,1015,"00:48:16,805","00:48:17,888","Hey, wait a minute!",South.csv,2698338767
667,667,1016,"00:48:17,973","00:48:21,100","Now keep in mind, Operation Human Shield will suffer heavy losses.",South.csv,2698338767
668,668,1017,"00:48:21,184","00:48:22,685",Battalion Fourteen?,South.csv,2698338767
669,669,1018,"00:48:23,186","00:48:26,063",Right. You are Operation Get Behind the Darkies.,South.csv,2698338767
670,670,1019,"00:48:26,148","00:48:27,898",You will follow Battalion Five here.,South.csv,2698338767
671,671,1020,"00:48:27,983","00:48:31,736","And try not to get killed, for God's sake. Are there any questions, men?",South.csv,2698338767
672,672,1021,"00:48:31,820","00:48:32,820","Yes, soldier?",South.csv,2698338767
673,673,1022,"00:48:32,904","00:48:35,531",Have you ever heard of the Emancipation Proclamation?,South.csv,2698338767
674,674,1023,"00:48:35,615","00:48:37,199",I don't listen to hip-hop.,South.csv,2698338767
675,675,1024,"00:48:37,284","00:48:40,077","After that, we will march into the heart of Canada and we will...",South.csv,2698338767
676,676,1025,"00:48:41,455","00:48:43,289",I'm coming to get you! I'm coming to get you!,South.csv,2698338767
677,677,1026,"00:48:43,373","00:48:45,666",What's wrong with this thing?,South.csv,2698338767
678,678,1027,"00:48:46,084","00:48:49,420",It's fucking Windows 98! Get Bill Gates in here!,South.csv,2698338767
679,679,1028_1029,"00:48:52,674","00:48:56,927",You told us Windows 98 would be faster and more efficient with better access to the Internet.,South.csv,2698338767
680,680,1030,"00:48:57,012","00:48:59,597",It is faster. Over five million...,South.csv,2698338768
681,681,1031,"00:49:00,307","00:49:04,101","All right, men, get lots of rest and prepare to go into Canada!",South.csv,2698338768
682,682,1032,"00:49:07,856","00:49:10,357","After you have Terrance and Phillip, quietly make your way to this ridge.",South.csv,2698338768
683,683,1033_1034,"00:49:10,442","00:49:14,445","We will be waiting for you there. We cannot wait for long, so if you're not there at 10:00, we'll have to leave.",South.csv,2698338768
684,684,1035_1036,"00:49:14,529","00:49:18,407","- Got you. - You are indeed brave, but you will need help from someone who's done this sort of thing before.",South.csv,2698338768
685,685,1037,"00:49:18,492","00:49:20,993",- Here's the address of The Mole. - The Mole?,South.csv,2698338768
686,686,1038,"00:49:21,077","00:49:23,454",He is an expert in covert operations. A mercenary for hire.,South.csv,2698338768
687,687,1039,"00:49:23,538","00:49:26,332",Your first task will be obtaining him. Get lots of sleep.,South.csv,2698338768
688,688,1040,"00:49:26,416","00:49:29,919","Tomorrow, we will all be risking our lives for freedom.",South.csv,2698338768
689,689,1041_1042_1043_1044_1045_1046_1047_1048_1049_1050_1051_1052_1053_1054,"00:49:30,170","00:50:19,051","God has smiled upon you this day The fate of a nation in your hands And blessed be the children Who fight with all our bravery Till only the righteous stand You see the distant flames They bellow in the night You fight in all our names for what we know is right And when you all get shot and cannot carry on Though you die, la R sistance lives on You may get stabbed in the head with a dagger or a sword You may be burned to death or skinned alive or worse But when they torture you you will not feel the need to run For though you die la R sistance lives on Blame Canada! Blame Canada!",South.csv,2698338768
690,690,1055,"00:50:19,135","00:50:23,389",Because the country's gone awry Tomorrow night these freaks will fry!,South.csv,2698338768
691,691,1056_1057_1058_1059_1060_1061_1062_1063_1064_1065_1066,"00:50:23,932","00:50:50,708","Tomorrow night Our lives will change Tomorrow night, we'll be entertained An execution What a sight Tomorrow night Up there, there is so much room Where babies burp and flowers bloom Tomorrow night, up there is doomed And so I will be going soon Shut your fucking face, uncle fucka You're a boner-biting bastard Uncle fucka Looks like we may be out of luck Tomorrow night, we're pretty fucked Why did our mothers start this war?",South.csv,2698338768
692,692,1067,"00:50:50,792","00:50:52,293",What the fuck are they fighting for?,South.csv,2698338768
693,693,1068,"00:50:52,377","00:50:54,295",When did this song become a marathon?,South.csv,2698338768
694,694,1069_1070,"00:50:54,379","00:50:58,257",- I want to be up there... - When Canada is dead and gone There'll be no more Celine Dion!,South.csv,2698338768
695,695,1071_1072_1073_1074,"00:50:58,341","00:51:09,310","They might cut your dick in half and serve it to a pig And though it hurts you'll laugh and dance a dickless jig But that's the way it goes In war, you're shat upon - Though we die... - I want to be up there...",South.csv,2698338768
696,696,1075,"00:51:09,394","00:51:13,147",...la R sistance lives on!,South.csv,2698338768
697,697,1076,"00:51:13,481","00:51:16,567",Blame Canada! Blame Canada!,South.csv,2698338768
698,698,1077,"00:51:16,651","00:51:18,485",- Tomorrow night! - Tomorrow night!,South.csv,2698338768
699,699,1078,"00:51:23,825","00:51:25,409","Oh, boy, I'm so excited!",South.csv,2698338768
700,700,1079,"00:51:25,493","00:51:27,703",Just one more day until we can take over the world.,South.csv,2698338769
701,701,1080,"00:51:27,787","00:51:30,289","I don't know if I can sleep, if you know what I mean.",South.csv,2698338769
702,702,1081,"00:51:30,373","00:51:31,790",This book is really interesting.,South.csv,2698338769
703,703,1082,"00:51:31,875","00:51:34,251",It talks about how people communicate differently.,South.csv,2698338769
704,704,1083,"00:51:34,336","00:51:37,588","Like, I communicate by wanting you to ask me questions, and you...",South.csv,2698338769
705,705,1084,"00:51:37,672","00:51:39,256","Hey, that is interesting! Let's fuck!",South.csv,2698338769
706,706,1085,"00:51:40,467","00:51:43,469","Saddam, I'm trying to have a nice conversation with you.",South.csv,2698338769
707,707,1086,"00:51:43,553","00:51:45,179","Hey, Satan.",South.csv,2698338769
708,708,1087,"00:51:45,263","00:51:47,848",Oh! Now that is just not appropriate!,South.csv,2698338769
709,709,1088,"00:51:47,933","00:51:50,893","Come on, I'm just fucking with you! It's not real!",South.csv,2698338769
710,710,1089,"00:51:50,977","00:51:53,270","- Well, that is still not appropriate. - Hey, daddy.",South.csv,2698338769
711,711,1090,"00:51:54,481","00:51:57,483","It's not real, either! Come on, guy!",South.csv,2698338769
712,712,1091_1092,"00:52:00,862","00:52:06,575",Oh! Soon the world will belong to me!,South.csv,2698338769
713,713,1093,"00:52:09,371","00:52:12,748","It's Saddam, he doesn't nurture my emotions.",South.csv,2698338769
714,714,1094,"00:52:12,832","00:52:16,001",He just wants sex and can't learn to communicate.,South.csv,2698338769
715,715,1095_1096_1097,"00:52:17,671","00:52:25,177","You're right, I should leave him! I'm just gonna tell him, ""Saddam, I'm going to Earth to rule alone!"" I'm strong and I don't need him!",South.csv,2698338769
716,716,1098_1099_1100_1101,"00:52:30,141","00:52:38,482",Today's the day for the USO show we're so happy we get to go I don't know but I've been told Canadian pussy is mighty cold...,South.csv,2698338769
717,717,1102_1103,"00:52:38,566","00:52:44,113","Ike, you have to stay in the attic 'cause if they find you, they'll put you in a Canadian concentration camp.",South.csv,2698338769
