number_of_dialog,start_time,end_time,dialog
697,"00:48:25,454","00:48:29,749",â™ª C'est la vie say the old folks It goes to show you never can tell â™ª
698,"00:48:31,627","00:48:35,797",â™ª They furnished off an apartment with a two-room Roebucks sale â™ª
699,"00:48:37,717","00:48:41,970",â™ª The 'coolerador was crammed with TV dinners and ginger ale â™ª
700,"00:48:43,848","00:48:47,767",â™ª But when Pierre found work the little money comin' worked out well â™ª
701,"00:48:49,854","00:48:54,107",â™ª C'est la vie say the old folks It goes to show you never can tell â™ª
702,"00:48:55,818","00:49:00,196",â™ª They had a hi-fi phono and boy did they let it blast â™ª
703,"00:49:02,241","00:49:06,494","â™ª Seven hundred little records all rock, rhythm and jazz â™ª"
704,"00:49:08,247","00:49:12,333",â™ª But when the sun went down the rapid tempo of the music fell â™ª
705,"00:49:14,295","00:49:19,299",â™ª C'est la vie say the old folks It goes to show you never can tell â™ª
706,"00:49:44,825","00:49:49,037",â™ª They had a teenage wedding and the old folks wished them well â™ª
707,"00:49:51,081","00:49:55,043",â™ª You could see that Pierre did truly love the mademoiselle â™ªâ™ª
708,"00:50:06,180","00:50:08,139",[SIGHS]
709,"00:50:08,224","00:50:12,060",[ALARM FAINTLY BEEPING]
710,"00:50:13,854","00:50:16,231",[BEEPING STOPS]
711,"00:50:18,734","00:50:21,277",[BOTH LAUGHING]
712,"00:50:30,246","00:50:33,456",Is that what you call an uncomfortable silence?
713,"00:50:33,541","00:50:36,835",I don't know what you call that.
714,"00:50:36,961","00:50:39,587",-[CHUCKLES] -Drinks! Music!
715,"00:50:40,589","00:50:42,799",I'm gonna take a piss.
716,"00:50:42,883","00:50:47,887","That's a little bit more information than I needed, Vince, but go right ahead."
717,"00:51:00,943","00:51:02,819","â™ªâ™ª [""GIRL, YOU'LL BE A WOMAN SOON""] â™ª Girl â™ª"
718,"00:51:02,903","00:51:04,779","[MIA] Bomp, bomp, bom"
719,"00:51:04,864","00:51:08,366",â™ª You'll be a woman soon â™ª
720,"00:51:11,537","00:51:13,997",â™ª I love you so much Can't count all the ways â™ª
721,"00:51:14,081","00:51:17,041","â™ª I'd die for you, girl and all they can say is â™ª"
722,"00:51:17,126","00:51:20,336",[SINGING WITH TAPE] â™ª He's not your kind â™ª
723,"00:51:20,421","00:51:25,633",â™ª You never get tired of putting me down and I never know when I come around â™ª
724,"00:51:25,718","00:51:28,052",â™ª What I'm gonna find â™ª
725,"00:51:28,137","00:51:32,223",â™ª Don't let them make up your mind â™ª
726,"00:51:32,308","00:51:35,184","-â™ª Don't you know, girl â™ª -[MIA] Bomp bomp bom."
727,"00:51:36,562","00:51:40,189",â™ª You'll be a woman soon â™ª
728,"00:51:40,274","00:51:43,359","One drink, and that's it."
729,"00:51:43,444","00:51:47,280","Don't be rude. Drink your drink, but do it quickly."
730,"00:51:48,824","00:51:51,284",-Say good night... and go home. <i>-â™ª Girl â™ª</i>
731,"00:51:53,704","00:51:57,832",â™ª You'll be a woman soon â™ª
732,"00:51:59,043","00:52:01,127",â™ª Soon â™ª
733,"00:52:02,338","00:52:05,632",â™ª You'll need a man â™ª
734,"00:52:07,384","00:52:10,094",â™ª I've been misunderstood for all of my life â™ª
735,"00:52:10,179","00:52:12,513","â™ª But what they're sayin', girl it cuts like a knife â™ª"
736,"00:52:12,598","00:52:14,933",â™ª The boy's no good â™ª
737,"00:52:15,017","00:52:17,727","â™ª Well, I've finally have found what I been lookin' for â™ª"
738,"00:52:17,811","00:52:22,190","â™ª But if they get a chance they'll end it for sure, sure they would â™ª"
739,"00:52:22,274","00:52:24,943","â™ª Baby, I've done all I could â™ª"
740,"00:52:25,027","00:52:29,697","[SIGHS] You see, this is a moral test of oneself"
741,"00:52:29,782","00:52:33,034",whether or not you can maintain loyalty.
742,"00:52:33,118","00:52:36,412",Because... being loyal is very important.
743,"00:52:36,497","00:52:41,084",â™ª You never get tired of putting me down and I never know when I come around â™ª
744,"00:52:41,168","00:52:43,753",â™ª What I'm gonna find â™ª
745,"00:52:43,837","00:52:47,799",â™ª Don't let them make up your mind â™ª
746,"00:52:47,883","00:52:50,718","â™ª Don't you know, girl â™ª"
747,"00:52:52,346","00:52:56,182",â™ª You'll be a woman soon â™ª
748,"00:52:57,685","00:52:59,644",â™ª Please â™ª
749,"00:53:00,854","00:53:04,023",â™ª Come take my hand â™ª
750,"00:53:06,151","00:53:08,069",â™ª Girl â™ª
751,"00:53:09,405","00:53:13,366",â™ª You'll be a woman soon â™ª
752,"00:53:14,743","00:53:16,703",â™ª Please â™ª
753,"00:53:17,705","00:53:20,915",â™ª Come take my hand â™ª
754,"00:53:22,626","00:53:24,544",-Hello. -â™ª Girl â™ª
755,"00:53:26,130","00:53:30,049","So, you're gonna go out there and you're gonna say, ""Good night."
756,"00:53:30,134","00:53:32,635","I've had a very lovely evening."""
757,"00:53:32,720","00:53:37,849","Walk out the door, get in the car, go home, jerk off and that's all you gonna do."
758,"00:53:42,646","00:53:45,565","â™ª Now it's up to you, girl â™ª"
759,"00:53:47,317","00:53:51,279",â™ª You'll be a woman soon â™ª
760,"00:53:52,948","00:53:55,825",-â™ª Please â™ª -[SNIFFING]
761,"00:53:55,909","00:53:58,578",â™ª Come take my hand â™ª
762,"00:54:01,123","00:54:04,375",-â™ª Girl â™ª -[MOANS]
763,"00:54:04,501","00:54:08,212",-â™ª You'll be a woman soon â™ª -[BREATHING HEAVILY]
764,"00:54:09,923","00:54:11,883",â™ª Soon â™ª
765,"00:54:12,926","00:54:16,054",â™ª You'll need a man â™ªâ™ª [MUSIC FADES]
766,"00:54:23,562","00:54:25,521",<i>[BATHROOM DOOR OPENS]</i>
767,"00:54:25,606","00:54:27,899","All right, Mia."
768,"00:54:27,983","00:54:31,110","So listen, I gotta go, all right?"
769,"00:54:34,239","00:54:37,575","Oh, Jesus fucking Christ."
770,"00:54:37,659","00:54:40,369","You fuâ€” Oh, Jesus Christ!"
771,"00:54:40,454","00:54:42,747","Oh, fuck me. Fuck me!"
772,"00:54:42,831","00:54:47,293","Ohâ€” Come on, girl. We're gettin' outta here. We gotta walk now."
773,"00:54:48,378","00:54:51,214",[TIRES SCREECHING]
774,"00:54:58,013","00:55:01,349","Don't fuckin' die on me, Mia!"
775,"00:55:01,433","00:55:03,351",Fuck!
776,"00:55:04,103","00:55:07,897",[DIALING]
777,"00:55:09,483","00:55:11,526",Answer.
778,"00:55:11,652","00:55:14,070",-[TELEPHONE RINGING] <i>-[MAN ON TELEVISION] Have you got the ring?</i>
779,"00:55:14,154","00:55:17,949","<i>Why, certainly. Join hands, you two lovebirds.</i>"
780,"00:55:18,075","00:55:20,451",<i>-[RINGING CONTINUES]</i> -[WOMAN] Please! Please!
781,"00:55:20,536","00:55:23,162","Yes, yes. Hold hands, you lovebirds."
782,"00:55:23,288","00:55:27,375","<i>-[RINGING CONTINUES] -[PEOPLE ON TELEVISION YELLING, SHOUTING]</i>"
783,"00:55:27,459","00:55:29,377",[RINGING]
784,"00:55:29,461","00:55:31,587","Fuck you, Lance! Answer!"
785,"00:55:31,713","00:55:36,634","<i>-[RINGING CONTINUES]</i> -[YELLING, SHOUTING CONTINUE ON TELEVISION]"
786,"00:55:36,718","00:55:38,636",<i>[WOMAN ON TELEVISION] Now what do you say?</i>
787,"00:55:38,720","00:55:41,597",<i>[MAN ON TELEVISION] I give up! I'll marry you!</i>
788,"00:55:41,723","00:55:46,394",<i>-[RINGING CONTINUES] -[JODY] Lance! The goddamn phone's ringing!</i>
789,"00:55:48,105","00:55:50,022",I can hear it.
790,"00:55:50,107","00:55:53,526",<i>[JODY] I thought you told those fuckin' assholes never to call here this late!</i>
791,"00:55:53,610","00:55:55,528","Yeah, I told them."
792,"00:55:55,612","00:55:58,865",And that is exactly what I'm going to tell this fucking asshole right now.
793,"00:56:00,450","00:56:03,244",<i>-[WOMAN ON TELEVISION] Don't you dare strike me!</i> -Hello.
794,"00:56:03,328","00:56:05,621",Lance! Vincent.
795,"00:56:05,706","00:56:08,583","I'm in big fuckin' trouble, man. I'm coming to your house."
796,"00:56:08,667","00:56:12,753","W-Whoa. Whoa. Hold your horses, man. W-What's the problem?"
797,"00:56:12,838","00:56:16,090","-I got this chick, she's fuckin' O.D.in' on me! -Well, don't bring her here!"
798,"00:56:16,175","00:56:20,511",I'm not even joking with you! Do not be bringing some fucked-up pooh-bah to my house!
799,"00:56:20,596","00:56:22,638",-No choice. -Whâ€” She's O.D.in'?
800,"00:56:22,723","00:56:25,933","-She's fuckin' dyin' on me, man! <i>-[MAN ON TELEVISION] Just dandy.</i>"
801,"00:56:26,018","00:56:30,188","Okay, then you bite the fuckin' bullet, take her to a hospital and call a lawyer."
802,"00:56:30,272","00:56:32,690","-Negative! -This is not my fuckin' problem, man!"
803,"00:56:32,774","00:56:36,485","You fucked her up, you fuckin' deal with this!"
804,"00:56:36,570","00:56:39,405","Uh, are you talkin' to me on a cellular phone?"
805,"00:56:39,489","00:56:41,908",I don't know you. Who is this? Don't come here!
806,"00:56:41,992","00:56:45,328",I'm hanging up the phone! Prank caller! Prank caller!
807,"00:56:45,412","00:56:48,247","<i>[TIRES SCREECHING, ENGINE RACING]</i>"
808,"00:56:53,420","00:56:56,339",-[LOUD CRASH] <i>-[JODY] What the hell was that?</i>
809,"00:56:58,300","00:57:00,676",Have you lost your fucking mind?
810,"00:57:00,802","00:57:03,679","-You were talking about drug shit on a cellular phone! -Lance, help me."
811,"00:57:03,805","00:57:06,724",-You crashed your car into my fucking house! -Grab her feet.
812,"00:57:06,808","00:57:10,228",Are you deaf? You are not bringing this fucked-up bitch into my house!
813,"00:57:10,312","00:57:13,189","This ""fucked-up bitch"" is Marsellus Wallace's wife."
814,"00:57:13,315","00:57:15,733",-Do you know who Marsellus Wallace is? -Yeah.
815,"00:57:15,817","00:57:18,736","If she croaks on me, I am a fucking grease spot!"
816,"00:57:18,820","00:57:23,407",Now look: I am-- I will be forced to  tell him that you did not help and-- and that let her die on your lawn.
817,"00:57:23,492","00:57:26,452","Now, come on, help me, help me. Pick her up."
818,"00:57:27,496","00:57:29,455",-Shit. -[GRUNTS]
819,"00:57:31,500","00:57:33,876",Lance!
820,"00:57:33,961","00:57:35,878",Shit.
821,"00:57:35,963","00:57:38,381",It's 1:30 in the goddamn morning.
822,"00:57:38,465","00:57:41,759",What the fuck's going on out here?
823,"00:57:41,843","00:57:43,761",Who's she?
824,"00:57:43,845","00:57:46,722",Go to the fridge and get the thing with the adrenaline shot.
825,"00:57:46,848","00:57:48,849",-What's wrong with her? -She's O.D.ing!
826,"00:57:48,976","00:57:51,018",-Get her the hell outta here! -[TOGETHER] Get the shot!
827,"00:57:51,144","00:57:54,647",-Fuck you! -Fuck you too! What a fuckin' bitch.
828,"00:57:54,731","00:57:56,649","Just keep talking to her, all right?"
829,"00:57:56,733","00:57:59,652",She's gettin' the shot. I'm going to go get my little black medical book.
830,"00:57:59,736","00:58:01,737",What the fuck you need a medical book for?
831,"00:58:01,822","00:58:03,739",-I've never had to give an adrenaline shot before! -You've never given an adrenaline shot?!
832,"00:58:03,824","00:58:07,201",I don't go joy-poppin' with bubble-gummers! My friends can handle their highs!
833,"00:58:07,327","00:58:09,704","-Get the shot! -I am, if you'll let me!"
834,"00:58:09,830","00:58:12,707",-I ain't fucking stopping you! -Stop talking to me. Start talking to her!
835,"00:58:12,833","00:58:14,750",-Get the shot! -All right!
836,"00:58:17,921","00:58:21,340","-[VINCENT] Hurry up, Lance, we're losing her! -I'm looking as fast as I can!"
837,"00:58:21,425","00:58:23,301",<i>[JODY] What's he looking for?</i>
838,"00:58:23,427","00:58:26,304",<i>-[VINCENT] I don't know. Some book. -[JODY] What are you looking for?</i>
839,"00:58:26,430","00:58:29,348",-A little black medical book. <i>-What are you looking for?</i>
840,"00:58:29,433","00:58:33,477",My little black medical book! It's like a textbook they give to nurses.
841,"00:58:33,603","00:58:36,480",<i>-I never saw no medical book.</i> -Trust me. I have one.
842,"00:58:36,606","00:58:39,483","-If it's so important, why don't you keep it with the shot? -I don't know!"
843,"00:58:39,609","00:58:43,529","-Stop bothering me! -While you're looking, that girl's gonna die on our carpet."
844,"00:58:43,613","00:58:45,489",You're never gonna find anything in this mess!
845,"00:58:45,615","00:58:49,452","-I'm gonna fucking kill you if you don't shut up! <i>-[VINCENT YELLING] Lance, get in here!</i>"
846,"00:58:49,578","00:58:53,748",-Right? -Get the fuck outta my way. -Pig.
847,"00:58:53,874","00:58:57,293","-Quit fuckin' around and give her the shot. -Look, while I'm doing this,"
848,"00:58:57,377","00:59:00,671",you take off her shirt and find her heart.
849,"00:59:00,597","00:59:04,342","-Does it gotta be exact? -Yes it's gotta be exact. We're giving her a  shot in the heart, so I guess it's gotta be fucking exact."
850,"00:59:04,426","00:59:07,303",I don't know exactly where her heart is. I think it's right here.
851,"00:59:07,429","00:59:11,098","-That's it. -All right, what I need is a big, fat magic marker."
852,"00:59:11,183","00:59:13,100",-You got it? -What?
853,"00:59:13,185","00:59:15,853",A magic marker. A felt pen!
854,"00:59:15,937","00:59:18,522",-A fuckin' black magic marker! -Christ.
855,"00:59:18,648","00:59:23,736","-Come on, man. Hurry up! -Fuck! Okay, okay. Okay. I think it's ready."
856,"00:59:26,907","00:59:29,325","-Hurry up, man. -I'll tell you what to do."
857,"00:59:29,451","00:59:32,328","-No no no man, I ain't giving--  you're gonna give her the shot. -No, you're gonna give her the shot."
858,"00:59:32,454","00:59:35,373",-I ain't giving her the shot. -I never done this before. -I ain't never done this either!
859,"00:59:35,457","00:59:38,459","I ain't starting now! Look, you  brought her here and that means that you're gonna give her the shot."
860,"00:59:38,543","00:59:41,921","The day I bring an O.D.ing bitch to  your house, then I give her the shot. Give her the shot."
861,"00:59:42,005","00:59:43,923",-Give it to me. -Here. -Give me that.
862,"00:59:44,007","00:59:46,926","All right, all right tell me  what to do."
863,"00:59:47,010","00:59:49,929","Okay, uh you're giving her an injection of adrenaline straight to her heart."
864,"00:59:50,055","00:59:52,973",-But she's got a breastplateâ€” you gotta pierce through that. -[THUMPING]
865,"00:59:53,058","00:59:55,976","So what you gotta do is, you gotta bring the needle down in a stabbing motion."
866,"00:59:56,103","00:59:59,522","-I gottaâ€” I gotta stab her three times? -No, you don't gotta fucking stab her three times. You gotta stab her once!"
867,"00:59:59,606","01:00:03,025","But it's gotta be hard enough to get through her breastplate into her heart, alright?"
868,"01:00:03,110","01:00:05,986","And then once you do that, you p-press down on th-, the p-plunger."
869,"01:00:06,113","01:00:08,572",-Okay. Then what happens? -Kinda curious about that myself.
870,"01:00:08,657","01:00:11,534",This ain't no fuckin' joke! Am I gonna kill her?
871,"01:00:11,660","01:00:15,037","-She's supposed to come out of it like that. It'sâ€” -All right, count to three."
872,"01:00:15,163","01:00:17,331",-All right. Ready? -One.
873,"01:00:17,416","01:00:20,126",<i>[VINCENT PANTING]</i>
874,"01:00:22,629","01:00:24,171",Two.
875,"01:00:32,139","01:00:34,098",Three!
876,"01:00:34,182","01:00:37,726","<i>-[LOUD THUMP]</i> -[GASPS, SCREAMS]"
877,"01:00:37,811","01:00:40,980",[GASPING CONTINUES]
878,"01:00:41,064","01:00:44,316","[COUGHS, GASPS, CRYING]"
879,"01:00:48,697","01:00:51,949","If you're all right, then say something."
880,"01:00:52,033","01:00:55,035",Something.
881,"01:00:55,120","01:00:57,079",[CHUCKLES] That was fuckin' trippy.
882,"01:00:57,164","01:00:59,540",[CHUCKLES]
883,"01:00:59,666","01:01:03,002","-Ohh. -Oh, man."
884,"01:01:14,764","01:01:16,682",[CAR PULLS UP]
885,"01:01:16,766","01:01:18,851","[DOOR OPENS, CLOSES]"
886,"01:01:20,270","01:01:22,188","-[ENGINE STOPS] -[DOOR OPENS, CLOSES]"
887,"01:01:27,694","01:01:29,612",Mia. Mia.
888,"01:01:31,781","01:01:34,200",What'sâ€”
889,"01:01:34,284","01:01:37,077",What's your thoughts onâ€” onâ€”
890,"01:01:37,162","01:01:39,163",on how to handle this?
891,"01:01:39,247","01:01:41,207",What's yours?
892,"01:01:44,252","01:01:48,130","Well, I'm of the opinion that if Marsellus lived his whole life,"
893,"01:01:48,215","01:01:52,134",he doesn't need know nothing about this incident.
894,"01:01:52,219","01:01:55,137","If Marsellus knew about this incident,"
895,"01:01:55,222","01:01:57,264",I'd be in as much trouble as you.
896,"01:01:57,349","01:01:59,850",I seriously doubt that.
897,"01:01:59,935","01:02:02,853",I can keep a secret if you can.
898,"01:02:04,898","01:02:06,815",Shake on it?
899,"01:02:12,030","01:02:14,323",Mum's the word?
900,"01:02:14,407","01:02:16,325",Cool.
901,"01:02:16,409","01:02:20,746","Now, if you'll excuse me, I'm going to go home and have a heart attack."
902,"01:02:23,458","01:02:25,417",Vincent.
903,"01:02:27,295","01:02:30,297","Do you wanna hear my ""Fox Force Five"" joke?"
904,"01:02:31,383","01:02:33,300",Sure.
905,"01:02:33,385","01:02:36,387",Except I think I'm still a little too petrified to laugh.
906,"01:02:36,471","01:02:39,390","No, you won't laugh 'cause it's not funny."
907,"01:02:39,474","01:02:42,768","But if you still wanna hear it, I'll tell it."
908,"01:02:42,894","01:02:45,104",-I can't wait. -Okay.
909,"01:02:45,188","01:02:48,023",Three tomatoes are walkin' down the street.
910,"01:02:48,108","01:02:50,526","Papa Tomato, Mama Tomato and Baby Tomato."
911,"01:02:50,610","01:02:54,738","Baby Tomato starts lagging behind, and Papa Tomato gets really angry."
912,"01:02:54,823","01:02:57,741","Goes back and squishes him, and says,"
913,"01:02:57,826","01:02:59,952","""Ketchup."""
914,"01:03:00,036","01:03:02,705",[WEAK CHUCKLE]
915,"01:03:02,789","01:03:04,707",Ketchup.
916,"01:03:08,837","01:03:10,963",See you around.
917,"01:03:28,857","01:03:31,942",<i>[DOG BARKING]</i>
918,"01:03:32,027","01:03:35,738","[VOICE ON TELEVISION] Oh, that  paddlefoot. He funny, silly dog."
919,"01:03:35,822","01:03:38,741",He think totem pole alive!
920,"01:03:38,825","01:03:41,535",-[GIGGLING] -[VOICE CONTINUES] He Arctic tenderfoot!
921,"01:03:41,620","01:03:45,205",[LAUGHING] That totem pole been here forever!
922,"01:03:45,332","01:03:47,291",<i>-[WOMAN] Butch? -[PADDLEFOOT BARKING]</i>
923,"01:03:47,375","01:03:50,210","<i>[MAN ON TELEVISION] One more thing, and we'll start forâ€”</i>"
924,"01:03:50,295","01:03:53,172","-Butch, stop watching TV for a second. -Yeah?"
925,"01:03:53,298","01:03:56,925",-You've got a special visitor. -[MAN ON TELEVISION] Stand up.  Stand up.
926,"01:03:59,721","01:04:04,600","Now, do you remember when I told you your daddy died in a P.O.W. camp?"
927,"01:04:04,684","01:04:08,437","Well, this here is Captain Koons."
928,"01:04:08,521","01:04:11,440",He was in the P.O.W. camp with Daddy.
929,"01:04:16,780","01:04:18,697","Hello, little man."
930,"01:04:18,782","01:04:22,868","Boy, I sure heard a bunch about you."
931,"01:04:22,952","01:04:26,163","See, I was a good friend of your dad's."
932,"01:04:26,247","01:04:29,291",We were in that Hanoi pit of hell together...
933,"01:04:29,376","01:04:31,794",over five years.
934,"01:04:31,878","01:04:33,796",Hopefully...
935,"01:04:33,920","01:04:36,799","you'll never have to experience this yourself,"
936,"01:04:36,883","01:04:40,302",but when two men are in a situation like me and your dad were...
937,"01:04:40,387","01:04:43,180","for as long as we were,"
938,"01:04:43,264","01:04:47,559",you take on certain responsibilities of the other.
939,"01:04:47,644","01:04:49,561",If it'd been me who'dâ€”
940,"01:04:50,899","01:04:52,815","not made it,"
941,"01:04:52,899","01:04:57,194",Major Coolidge'd be talking right now to my son Jim.
942,"01:04:57,278","01:05:00,906","<i>But the way it turned out, I'm talking to you.</i>"
943,"01:05:02,325","01:05:04,243",<i>Butch...</i>
944,"01:05:05,829","01:05:07,746",I got something for ya.
945,"01:05:14,254","01:05:16,338",This watch I got here...
946,"01:05:16,423","01:05:21,176",was first purchased by your great-grandfather during the First World War.
947,"01:05:21,261","01:05:25,931","It was bought in a little general store in Knoxville, Tennessee."
948,"01:05:26,015","01:05:29,560",Made by the first company to ever make wristwatches.
949,"01:05:29,644","01:05:32,563","Up 'til then, people just carried pocket watches."
950,"01:05:32,647","01:05:35,816",It was bought by Private Doughboy Erine Coolidge...
951,"01:05:35,900","01:05:38,819",on the day he set sail for Paris.
952,"01:05:38,903","01:05:41,321","This was your great-grandfather's war watch,"
953,"01:05:41,406","01:05:44,742","and he wore it every day he was in that war, and..."
954,"01:05:44,826","01:05:48,370","when he'd done his duty, he went home to your great-grandmother,"
955,"01:05:48,455","01:05:52,875","took the watch off, put it in an old coffee can, and in that can it stayed..."
956,"01:05:52,959","01:05:57,379","<i>until your granddad, Dane Coolidge, was called upon by his country...</i>"
957,"01:05:57,464","01:06:01,175",<i>to go overseas and fight the Germans once again.</i>
958,"01:06:01,259","01:06:04,720",This time they called it World War II.
959,"01:06:04,804","01:06:09,767",Your great-grandfather gave this watch to your granddad for good luck.
960,"01:06:09,851","01:06:12,853","Unfortunately, Dane's luck wasn't as good as his old man's."
961,"01:06:12,937","01:06:15,856","Dane was a Marine, and he was killed,"
962,"01:06:15,940","01:06:19,943",along with all the other Marines at the battle of Wake Island.
963,"01:06:20,028","01:06:22,946",Your granddad was facing death.
964,"01:06:23,031","01:06:24,948",He knew it.
965,"01:06:25,033","01:06:28,952","None of those boys had any illusions about ever leaving that island alive,"
966,"01:06:29,037","01:06:32,247","so three days before the Japanese took the island,"
967,"01:06:32,332","01:06:37,544","your granddad asked a gunner on an Air Force transport, name of Winockiâ€”"
968,"01:06:37,629","01:06:40,547",a man he'd never met before in his lifeâ€”
969,"01:06:40,632","01:06:43,592","to deliver to his infant son,"
970,"01:06:43,676","01:06:48,263","who he'd never seen in the flesh, his gold watch."
971,"01:06:48,348","01:06:52,684","Three days later, your granddad was dead, but Winocki kept his word."
972,"01:06:52,769","01:06:56,980","<i>After the war was over, he paid a visit to your grandmother,</i>"
973,"01:06:57,065","01:07:01,318",<i>delivering to your infant father his dad's gold watch.</i>
974,"01:07:01,402","01:07:03,320",This watch.
975,"01:07:09,202","01:07:14,623",This watch was on your daddy's wrist when he was shot down over Hanoi.
976,"01:07:14,707","01:07:18,126","<i>He was captured, put in a Vietnamese prison camp.</i>"
977,"01:07:18,211","01:07:22,256","<i>He knew if the gooks ever saw the watch,</i>"
978,"01:07:22,340","01:07:25,843","it'd be confiscated, taken away."
979,"01:07:25,927","01:07:29,638","The way your dad looked at it, this watch was your birthright."
980,"01:07:29,722","01:07:33,642","He'd be damned if any slope's gonna put their greasy, yellow hands on his boy's birthright,"
981,"01:07:33,726","01:07:37,646",so he hid it in one place he knew he could hide somethingâ€” his ass.
982,"01:07:37,730","01:07:41,149",Five long years he wore this watch up his ass.
983,"01:07:41,234","01:07:45,404",Then he died of dysenteryâ€” He give me the watch.
984,"01:07:45,488","01:07:49,324","I hid this uncomfortable hunk of metal up my ass, two years."
985,"01:07:49,409","01:07:51,326",Then...
986,"01:07:51,411","01:07:55,497","after seven years, I was sent home to my family and..."
987,"01:07:55,582","01:07:57,499",now...
988,"01:07:59,919","01:08:02,880","little man, I give the watch to you."
989,"01:08:05,174","01:08:07,050",<i>-[BELL RINGS]</i> -[GASPS]
990,"01:08:07,135","01:08:10,053",<i>[CROWD CHEERING]</i>
991,"01:08:10,138","01:08:13,098",[GRUNTING]
992,"01:08:16,728","01:08:19,646",<i>[CHEERING CONTINUES]</i>
993,"01:08:25,737","01:08:27,654","It's time, Butch."
994,"01:08:29,282","01:08:32,242",[EXHALING]
995,"01:08:35,413","01:08:38,290","<i>[RING ANNOUNCER] In the lightweight division,</i>"
996,"01:08:38,416","01:08:41,543","<i>-in the right corner wearing the blue trunks,</i> -[BUTCH GRUNTS]"
997,"01:08:41,628","01:08:44,880","<i>weighing 210 pounds,</i>"
998,"01:08:44,964","01:08:48,091",<i>Floyd Ray Wilson!</i>
999,"01:08:48,176","01:08:51,094","<i>-[CROWD CHEERING, YELLING] -[BELL RINGS]</i>"
1000,"01:08:51,179","01:08:53,055",<i>[ANNOUNCER] It's official. It's official.</i>
1001,"01:08:53,181","01:08:56,099","<i>-Wilson is dead! -[ANNOUNCER #2] Well, Dan, that had to be the bloodiest...</i>"
1002,"01:08:56,184","01:08:58,602","<i>hands down, the most brutal fight this city's ever seen.</i>"
1003,"01:08:58,686","01:09:02,314",<i>Coolidge was out of there faster than I've ever seen a victorious boxer leave the ring.</i>
1004,"01:09:02,398","01:09:05,275",<i>-[ANNOUNCER #1] Do you think he knew Wilson was dead? -[ANNOUNCER #2] My guess would be yes.</i>
1005,"01:09:05,360","01:09:08,779",<i>I could see the frenzy in his eyes give way to the realization of what he was doing.</i>
1006,"01:09:08,863","01:09:12,282",<i>-I think any man would've left the ring that fast. -Do you feel this tragedy...</i>
1007,"01:09:12,367","01:09:14,284",<i>is gonna affect the world of boxing?</i>
1008,"01:09:14,369","01:09:18,288",<i>A tragedy like this can't help but shake the world of boxing to its very foundations.</i>
1009,"01:09:18,373","01:09:22,334","<i>It's of paramount importance, during the sad weeks ahead, the eyes of the W.B.A. remainâ€”</i>"
1010,"01:09:22,418","01:09:24,836","<i>[CROWD CHEERING, YELLING CONTINUES]</i>"
1011,"01:09:26,547","01:09:28,590",-[ENGINE STARTS] -[TIRES SCREECHING]
1012,"01:09:28,675","01:09:31,593",[HORN HONKING]
1013,"01:09:57,161","01:09:59,454","[MAN] Man, you know I didn'tâ€”"
1014,"01:09:59,539","01:10:02,457","-Marsellus. -No, it wasn't. I didn't do it."
1015,"01:10:02,542","01:10:04,459",I didn't do it.
1016,"01:10:04,544","01:10:07,045",-How you doing? -Great.
1017,"01:10:07,130","01:10:09,548",I never thanked you for dinner.
1018,"01:10:11,467","01:10:13,343",-What you got? -He booked.
1019,"01:10:13,469","01:10:16,513",-His trainer? -Says he don't know nothin'. I believe him.
1020,"01:10:16,639","01:10:20,058","-I think Butch surprised his ass same as us. -No, we don't wanna ""think."""
1021,"01:10:20,143","01:10:23,729","We wanna know. Take him to the kennel, sic the dogs on his ass."
1022,"01:10:23,813","01:10:27,232",We'll find out for goddamn sure what he knows and what he don't.
1023,"01:10:27,316","01:10:29,234",Butch's searchâ€” how do you want it done?
1024,"01:10:29,318","01:10:32,237",I'm prepared to scour the Earth for that motherfucker.
1025,"01:10:32,321","01:10:35,699","If Butch goes to Indochina, I want a nigger hiding in a bowl of rice..."
1026,"01:10:35,825","01:10:40,078",-ready to pop a cap in his ass. -I will take care of it.
1027,"01:10:49,922","01:10:52,299",Mister.
1028,"01:10:55,219","01:10:57,679","-Hey, mister. -What?"
1029,"01:10:57,764","01:11:02,517","You were in that fight, the fight on the radio."
1030,"01:11:02,643","01:11:06,104",-You're the fighter? -Whatever gave you that idea?
1031,"01:11:06,189","01:11:08,899","No, come on."
1032,"01:11:08,983","01:11:10,942",You're him.
1033,"01:11:11,027","01:11:13,445",<i>I know you're him.</i>
1034,"01:11:15,198","01:11:17,074",Tell me you're him.
1035,"01:11:17,158","01:11:19,076",I'm him.
1036,"01:11:20,161","01:11:22,621",You killed the other boxing man.
1037,"01:11:26,250","01:11:28,335",He's dead?
1038,"01:11:28,419","01:11:30,837",<i>The radio said he was dead.</i>
1039,"01:11:33,633","01:11:35,842","Sorry about that, Floyd."
1040,"01:11:37,136","01:11:39,638",What does it feel like?
1041,"01:11:39,722","01:11:41,640",What does what feel like?
1042,"01:11:41,724","01:11:43,642",Killing a man.
1043,"01:11:45,436","01:11:49,481",Beating another man to death with your bare hands.
1044,"01:11:49,565","01:11:51,483","What are you, a weirdo?"
1045,"01:11:51,567","01:11:53,485",No.
1046,"01:11:53,569","01:11:58,490",It is a subject I have much interest in.
1047,"01:11:58,574","01:12:02,494",You are the first person I have ever met who has killed somebody.
1048,"01:12:04,997","01:12:07,374",So?
