,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
776,776,1068,"01:13:52,980","01:13:55,190",I know. I know. Unbelievable.,Pulp.csv,3380820479
777,777,1069,"01:13:55,274","01:13:58,693","Hey, fuck him, Scotty. If he was a better boxer, he'd still be alive.",Pulp.csv,3380820479
778,778,1070_1071,"01:13:58,778","01:14:03,198","If he never laced up his gloves, which he never shoulda done in the first fuckin' place, he'd still be alive.",Pulp.csv,3380820479
779,779,1073,"01:14:05,284","01:14:08,870","Yeah, well, who gives a fuck? It's over now.",Pulp.csv,3380820479
780,780,1074,"01:14:08,955","01:14:11,873","Yeah, well, enough about the poor, unfortunate Mr. Floyd.",Pulp.csv,3380820480
781,781,1075,"01:14:11,958","01:14:15,627",Let's talk about the rich and prosperous Mr. Butch.,Pulp.csv,3380820480
782,782,1076,"01:14:15,711","01:14:18,630",How many bookies did you lay it around on?,Pulp.csv,3380820480
783,783,1077,"01:14:18,714","01:14:21,132",All eight? How long to collect?,Pulp.csv,3380820480
784,784,1078,"01:14:22,802","01:14:25,720","So you'll have it all by tomorrow night? No, I understand.",Pulp.csv,3380820480
785,785,1079,"01:14:25,805","01:14:28,932","A few stragglers aside. Oh, fuck, Scotty, that is good news.",Pulp.csv,3380820480
786,786,1080,"01:14:29,016","01:14:31,226","That is great news, man.",Pulp.csv,3380820480
787,787,1081,"01:14:31,310","01:14:35,522","Yeah. Mm-hmm. No, me and Fabienne are gonna leave in the morning.",Pulp.csv,3380820480
788,788,1082,"01:14:35,606","01:14:38,858",It'll probably take us a couple days to get down to Knoxville.,Pulp.csv,3380820480
789,789,1083,"01:14:38,943","01:14:40,860","Okay, my brother.",Pulp.csv,3380820480
790,790,1084,"01:14:40,945","01:14:42,904", You're right.,Pulp.csv,3380820480
791,791,1085,"01:14:42,989","01:14:45,282",You're goddamn right.,Pulp.csv,3380820480
792,792,1086,"01:14:45,366","01:14:48,868","All right, Scotty, next time I see you, it'll be on Tennessee time.",Pulp.csv,3380820480
793,793,1087,"01:14:48,953","01:14:51,204","Cool, brother.",Pulp.csv,3380820480
794,794,1088,"01:15:06,470","01:15:08,888",$45.60.,Pulp.csv,3380820480
795,795,1089_1090,"01:15:12,476","01:15:17,731","And, uh, here's a little something for the effort. Now...",Pulp.csv,3380820480
796,796,1091,"01:15:17,815","01:15:21,776","if anybody asks you who your fare was tonight, what are you gonna say?",Pulp.csv,3380820480
797,797,1092,"01:15:21,861","01:15:23,778",The truth.,Pulp.csv,3380820480
798,798,1093,"01:15:23,863","01:15:27,365","Three well-dressed, slightly toasted Mexicans.",Pulp.csv,3380820480
799,799,1094,"01:15:29,243","01:15:31,619","Bonsoir, Esmarelda Villa Lobos.",Pulp.csv,3380820480
800,800,1095,"01:15:31,704","01:15:34,247","Buenas noches, Butch.",Pulp.csv,3380820481
801,801,1096_1097,"01:15:45,384","01:15:50,638",Whew. Keep the light off.,Pulp.csv,3380820481
802,802,1098,"01:15:50,723","01:15:53,641","-Is that better, sugar pop? -Oui.",Pulp.csv,3380820481
803,803,1100,"01:15:58,147","01:16:00,065",Hard day at the office?,Pulp.csv,3380820481
804,804,1101,"01:16:00,149","01:16:02,067",Pretty hard.,Pulp.csv,3380820481
805,805,1102,"01:16:02,151","01:16:04,361",Got in a fight.,Pulp.csv,3380820481
806,806,1103,"01:16:04,445","01:16:06,613",Poor baby.,Pulp.csv,3380820481
807,807,1104,"01:16:06,697","01:16:09,240",Can you make spoons?,Pulp.csv,3380820481
808,808,1105,"01:16:09,325","01:16:12,202",You know what? I was thinkin' about takin' a shower.,Pulp.csv,3380820481
809,809,1106,"01:16:12,328","01:16:16,247",-I'm stinkin' like a dog over here. -I like the way you stink.,Pulp.csv,3380820481
810,810,1107,"01:16:16,332","01:16:18,750",Let me take this jacket off.,Pulp.csv,3380820481
811,811,1108,"01:16:20,920","01:16:24,464",-I was looking at myself in the mirror. -Uh-huh.,Pulp.csv,3380820481
812,812,1109,"01:16:24,548","01:16:26,466",I wish I had a pot.,Pulp.csv,3380820481
813,813,1110,"01:16:28,260","01:16:32,180",You were looking at yourself in the mirror and you wish you had some pot?,Pulp.csv,3380820481
814,814,1111,"01:16:32,264","01:16:35,183",A pot.  A pot belly.,Pulp.csv,3380820481
815,815,1112,"01:16:35,267","01:16:37,394",Pot bellies are sexy.,Pulp.csv,3380820481
816,816,1113_1114,"01:16:37,478","01:16:41,773","Well, you should be happy     'cause you have one.",Pulp.csv,3380820481
817,817,1115,"01:16:41,857","01:16:45,318","Shut up, fatso. I don't have a pot.",Pulp.csv,3380820481
818,818,1116_1117,"01:16:45,403","01:16:51,241","I have a bit of a tummy, like Madonna when she did ""Lucky Star."" It's not the same thing.",Pulp.csv,3380820481
819,819,1118,"01:16:51,325","01:16:55,245",I didn't know there was such a difference between a pot belly and a tummy.,Pulp.csv,3380820481
820,820,1119,"01:16:55,329","01:16:57,247",The difference is huge.,Pulp.csv,3380820482
821,821,1120,"01:16:57,331","01:17:00,750", Would you like it if I had a pot belly?,Pulp.csv,3380820482
822,822,1121_1122,"01:17:00,835","01:17:07,257",No. Pot bellies make a man look either oafish or like a gorilla.,Pulp.csv,3380820482
823,823,1123,"01:17:07,341","01:17:10,427",But on a woman a pot belly's very sexy.,Pulp.csv,3380820482
824,824,1124_1125,"01:17:10,511","01:17:20,061","The rest of you is normal    normal face, normal legs, normal hips, normal ass    but with a big, perfectly round pot belly.",Pulp.csv,3380820482
825,825,1126,"01:17:20,146","01:17:23,064","If I had one, I'd wear a T-shirt two sizes too small...",Pulp.csv,3380820482
826,826,1127,"01:17:23,149","01:17:25,066",to accentuate it.,Pulp.csv,3380820482
827,827,1128,"01:17:25,151","01:17:27,569",You think men would find that attractive?,Pulp.csv,3380820482
828,828,1129,"01:17:27,653","01:17:30,822",I don't give a damn what men find attractive.,Pulp.csv,3380820482
829,829,1130,"01:17:30,906","01:17:34,367",It's unfortunate what we find pleasing to the touch and pleasing to the eye...,Pulp.csv,3380820482
830,830,1131,"01:17:34,452","01:17:36,369",is seldom the same.,Pulp.csv,3380820482
831,831,1133,"01:17:39,790","01:17:43,334","If you had a pot belly, I would punch you in it.",Pulp.csv,3380820482
832,832,1134,"01:17:43,461","01:17:46,379",-You'd punch me in the belly? -Right in the belly.,Pulp.csv,3380820482
833,833,1135,"01:17:46,464","01:17:48,339",Ohh! I'd smother you!,Pulp.csv,3380820482
834,834,1136_1137,"01:17:48,466","01:17:54,387",-I'd drop it right on your face 'til you couldn't breathe! - -You'd do that? -Yeah.,Pulp.csv,3380820482
835,835,1138,"01:17:54,472","01:17:56,389",-Promise? -Yeah.,Pulp.csv,3380820482
836,836,1140,"01:17:59,935","01:18:01,853",-Mmm. Mmm. -Mmm.,Pulp.csv,3380820482
837,837,1142_1144,"01:18:04,106","01:18:11,863",Oh.  Did you get everything?,Pulp.csv,3380820482
838,838,1145,"01:18:11,989","01:18:14,949","-Yes, I did. -Good job, Sugar Pop.",Pulp.csv,3380820482
839,839,1146,"01:18:15,034","01:18:16,910",Did everything go as planned?,Pulp.csv,3380820482
840,840,1147_1148,"01:18:17,036","01:18:21,748",-You didn't listen to the    Ow! - You didn't listen to the radio?,Pulp.csv,3380820483
841,841,1149,"01:18:21,832","01:18:25,126",I never listen to your fights. Were you the winner?,Pulp.csv,3380820483
842,842,1150,"01:18:25,211","01:18:27,462","I won, all right.",Pulp.csv,3380820483
843,843,1151,"01:18:27,588","01:18:30,548",-Are you still retiring? -Sure am.,Pulp.csv,3380820483
844,844,1152,"01:18:30,633","01:18:33,009",So it all worked out in the finish.,Pulp.csv,3380820483
845,845,1153,"01:18:34,428","01:18:37,847","We're not at the finish yet, baby.",Pulp.csv,3380820483
846,846,1155,"01:18:45,814","01:18:48,691","We're in a lot of danger, aren't we?",Pulp.csv,3380820483
847,847,1156,"01:18:50,236","01:18:53,196","If they find us, they'll kill us, won't they?",Pulp.csv,3380820483
848,848,1157,"01:18:55,241","01:18:58,201","But they won't find us, will they?",Pulp.csv,3380820483
849,849,1158,"01:19:01,080","01:19:04,040",Do you still want me to go with you?,Pulp.csv,3380820483
850,850,1159_1161,"01:19:05,584","01:19:18,179",I don't want to be a burden or a nuisance. It's    Say it.,Pulp.csv,3380820483
851,851,1162_1163,"01:19:18,305","01:19:24,102","- -Fabienne, I want you to be with me.",Pulp.csv,3380820483
852,852,1164,"01:19:24,186","01:19:27,188",-Forever? -Forever and ever.,Pulp.csv,3380820483
853,853,1165,"01:19:29,316","01:19:31,276",Do you love me?,Pulp.csv,3380820483
854,854,1166,"01:19:31,360","01:19:33,361","Very, very much.",Pulp.csv,3380820483
855,855,1168,"01:19:39,076","01:19:41,619",-Butch. -Yes?,Pulp.csv,3380820483
856,856,1169,"01:19:43,080","01:19:45,665",Will you give me oral pleasure?,Pulp.csv,3380820483
857,857,1170,"01:19:47,167","01:19:49,127",Will you kiss it?,Pulp.csv,3380820483
858,858,1171,"01:19:51,046","01:19:53,214",But you first.,Pulp.csv,3380820483
859,859,1172,"01:19:53,299","01:19:56,134",-Okay. -Okay.,Pulp.csv,3380820483
860,860,1174_1175,"01:20:06,353","01:20:12,150",Butch. Mon amour. L'aventure commence.,Pulp.csv,3380820484
861,861,1178,"01:20:27,708","01:20:30,084", I think I cracked a rib.,Pulp.csv,3380820484
862,862,1179,"01:20:30,210","01:20:33,588","-Giving me oral pleasure? -No, retard, from the fight.",Pulp.csv,3380820484
863,863,1180,"01:20:33,714","01:20:37,091","-Don't call me ""retard."" - My name  is Fabby.",Pulp.csv,3380820484
864,864,1181,"01:20:37,217","01:20:39,677",-My name is Fabienne! -Stop it.,Pulp.csv,3380820484
865,865,1182_1183,"01:20:39,803","01:20:44,724","-Stop it! -My name is Fabi    Shut up, fuckhead! I hate that mongoloid voice.",Pulp.csv,3380820484
866,866,1184,"01:20:44,808","01:20:47,852","Okay, okay. Sorry, sorry, sorry.",Pulp.csv,3380820484
867,867,1185,"01:20:47,978","01:20:50,897",- - I take it back.,Pulp.csv,3380820484
868,868,1186,"01:20:52,900","01:20:55,818","Will you hand me a dry towel, Miss Beautiful Tulip?",Pulp.csv,3380820484
869,869,1187_1188_1189,"01:20:55,903","01:21:05,328","-Oh, I like that. I like being called a tulip. - ""Tulip"" is much better than ""mongoloid."" I didn't call you a mongoloid. I called you a retard.",Pulp.csv,3380820484
870,870,1190,"01:21:05,412","01:21:07,538",And I took it back.,Pulp.csv,3380820484
871,871,1191,"01:21:07,623","01:21:09,707",- -Butch?,Pulp.csv,3380820484
872,872,1192,"01:21:09,792","01:21:11,668","Yes, lemon pie?",Pulp.csv,3380820484
873,873,1193,"01:21:11,794","01:21:15,213","-Where are we going to go? -Well, I'm not sure yet.",Pulp.csv,3380820484
874,874,1194,"01:21:15,297","01:21:17,423",Wherever you want.,Pulp.csv,3380820484
875,875,1195_1196,"01:21:17,508","01:21:23,429","We're gonna get a lot of money from this, but it ain't gonna be the kind of money...",Pulp.csv,3380820484
876,876,1197,"01:21:23,514","01:21:26,432",that we can live like hogs in the fathouse forever.,Pulp.csv,3380820484
877,877,1198,"01:21:26,517","01:21:30,436",I was thinking maybe we could go down someplace in the South Pacific.,Pulp.csv,3380820484
878,878,1199,"01:21:30,521","01:21:33,898",Kind of money we're gonna have's gonna carry us a long way down there.,Pulp.csv,3380820484
879,879,1200,"01:21:34,024","01:21:36,943","-If we wanted, we could live in Bora Bora? -You betcha.",Pulp.csv,3380820484
880,880,1201,"01:21:37,027","01:21:40,446","And if after a while you didn't dig that, we could go someplace else.",Pulp.csv,3380820485
881,881,1202,"01:21:40,531","01:21:42,448","Maybe Tahiti, Mexico.",Pulp.csv,3380820485
882,882,1203,"01:21:42,533","01:21:44,450",But I do not speak Spanish.,Pulp.csv,3380820485
883,883,1204,"01:21:44,535","01:21:47,495","Well, you do not speak Bora-Boran either.",Pulp.csv,3380820485
884,884,1205,"01:21:47,579","01:21:49,455","Besides, Mexican's easy.",Pulp.csv,3380820485
885,885,1206,"01:21:49,581","01:21:52,500",-   Donde esta el zapater  a? -What does that mean?,Pulp.csv,3380820485
886,886,1207,"01:21:52,584","01:21:54,502",Where is the shoe store?,Pulp.csv,3380820485
887,887,1208,"01:21:54,586","01:21:56,504","-   Donde esta    -Spit, please.",Pulp.csv,3380820485
888,888,1210,"01:21:58,590","01:22:01,801",-   Donde esta el zapater  a? -Excellent pronunciation.,Pulp.csv,3380820485
889,889,1211_1212,"01:22:01,927","01:22:07,306",-Mmm. - You'll be my little mamacita in no time.,Pulp.csv,3380820485
890,890,1213,"01:22:07,433","01:22:09,892",-    Que hora es? -   Que hora es?,Pulp.csv,3380820485
891,891,1214,"01:22:10,018","01:22:12,186",-What time is it? -What time is it?,Pulp.csv,3380820485
892,892,1215,"01:22:12,271","01:22:14,856",Time for bed.,Pulp.csv,3380820485
893,893,1216,"01:22:14,940","01:22:16,899","Sweet dreams, jellybean.",Pulp.csv,3380820485
894,894,1218_1219,"01:22:24,616","01:22:34,375",Butch? Never mind.,Pulp.csv,3380820485
895,895,1222_1223,"01:22:41,341","01:22:48,097",Aah!  Merde! You startled me. Did you have a bad dream?,Pulp.csv,3380820485
896,896,1226,"01:22:58,567","01:23:02,820",-What is this you're watching? -A motorcycle movie.,Pulp.csv,3380820485
897,897,1227,"01:23:02,905","01:23:04,822",I'm not sure the name.,Pulp.csv,3380820485
898,898,1228,"01:23:06,742","01:23:09,827",-Are you watching it? -In a way.,Pulp.csv,3380820485
899,899,1229,"01:23:11,622","01:23:15,708",It's a little early in the morning for explosions and war.,Pulp.csv,3380820485
900,900,1230,"01:23:18,587","01:23:23,007","-What was it about? -How should I know, Fabienne? You were the one who was watching it.",Pulp.csv,3380820486
901,901,1231,"01:23:23,091","01:23:27,094","-No, imbecile, what was your dream about? -I don't know.",Pulp.csv,3380820486
902,902,1232,"01:23:27,179","01:23:29,096",I don't remember.,Pulp.csv,3380820486
903,903,1233,"01:23:29,181","01:23:32,058",It's really rare that I remember my dreams.,Pulp.csv,3380820486
904,904,1234,"01:23:32,142","01:23:35,102","Well, let's look at the grumpy man in the morning.",Pulp.csv,3380820486
905,905,1236,"01:23:37,189","01:23:40,107", Why don't you  get up and we'll get some breakfast.,Pulp.csv,3380820486
906,906,1237,"01:23:40,192","01:23:42,819", One more kiss and I'll get up.,Pulp.csv,3380820486
907,907,1239,"01:23:44,988","01:23:48,157",-Satisfied? - Yep.,Pulp.csv,3380820486
908,908,1240,"01:23:48,283","01:23:51,702","- Get up, lazy bones! -Ohh!",Pulp.csv,3380820486
909,909,1241_1242,"01:23:51,787","01:23:59,627",-Ohh. God. - -What time is it? -Almost nine in the morning.,Pulp.csv,3380820486
910,910,1243,"01:23:59,753","01:24:03,464",-What time does our train arrive? -Eleven.,Pulp.csv,3380820486
911,911,1244,"01:24:03,590","01:24:07,969","-You know what I'm gonna have for breakfast? -What, Lemon Pie?",Pulp.csv,3380820486
912,912,1245,"01:24:08,053","01:24:12,139",I'm gonna order a big plate of blueberry pancakes...,Pulp.csv,3380820486
913,913,1246_1247,"01:24:12,224","01:24:17,645","with maple syrup, eggs over easy and five sausages.",Pulp.csv,3380820486
914,914,1248,"01:24:17,729","01:24:19,939",Anything to drink with that?,Pulp.csv,3380820486
915,915,1249_1250,"01:24:20,023","01:24:27,071","Wow, that looks nice.  To drink    a tall glass of orange juice...",Pulp.csv,3380820486
916,916,1251,"01:24:27,155","01:24:29,532",and a black cup of coffee.,Pulp.csv,3380820486
917,917,1252,"01:24:29,658","01:24:34,161","-After that, I'm going to have a slice of pie. -Pie for breakfast?",Pulp.csv,3380820486
918,918,1253,"01:24:34,288","01:24:38,207",- -Any time of the day is a good time for pie.,Pulp.csv,3380820486
919,919,1254,"01:24:38,292","01:24:41,210",Blueberry pie to go with the pancakes.,Pulp.csv,3380820486
920,920,1255,"01:24:41,295","01:24:44,297","And on top, a thin slice of melted cheese.",Pulp.csv,3380820487
921,921,1256,"01:24:44,381","01:24:46,299",Where's my watch?,Pulp.csv,3380820487
922,922,1257,"01:24:50,762","01:24:52,972",It's there.,Pulp.csv,3380820487
923,923,1258,"01:24:53,098","01:24:55,683","-No, it's not. -Have you looked?",Pulp.csv,3380820487
924,924,1259,"01:24:55,767","01:25:00,021","Yes, I've fuckin' looked. What the fuck do you think I'm doin'?",Pulp.csv,3380820487
925,925,1260,"01:25:00,105","01:25:02,231",You sure you got it?,Pulp.csv,3380820487
926,926,1261,"01:25:02,316","01:25:04,609",Yes. Bedside table drawer.,Pulp.csv,3380820487
927,927,1262,"01:25:04,693","01:25:07,820","-On the little kangaroo? -Yes, it was on the little kangaroo.",Pulp.csv,3380820487
928,928,1263,"01:25:07,905","01:25:11,032","Yeah, well, it's not here now.",Pulp.csv,3380820487
929,929,1264,"01:25:11,158","01:25:13,993","- -Well, it should be.",Pulp.csv,3380820487
930,930,1265,"01:25:14,077","01:25:17,914","Yes, it most definitely should be, but it's not here now! So where the fuck is it?",Pulp.csv,3380820487
931,931,1266,"01:25:23,462","01:25:26,923","Fabienne, it was my father's fucking watch.",Pulp.csv,3380820487
932,932,1267,"01:25:28,592","01:25:33,012",Do you have any idea what he had to go through to get me that watch?,Pulp.csv,3380820487
933,933,1268,"01:25:33,096","01:25:36,515","I don't have time to go into it, but he went through a lot.",Pulp.csv,3380820487
934,934,1269,"01:25:36,600","01:25:40,019","Now all this other shit you could've set on fire, but I specifically reminded you...",Pulp.csv,3380820487
935,935,1270,"01:25:40,103","01:25:42,772",not to forget the fucking watch! Now think.,Pulp.csv,3380820487
936,936,1271,"01:25:42,898","01:25:46,400",-Did you get it? -I believe so.,Pulp.csv,3380820487
937,937,1272,"01:25:46,485","01:25:49,779","""You believe so""? What the fuck does that mean? You either did or didn't get it.",Pulp.csv,3380820487
938,938,1273,"01:25:51,156","01:25:53,115",Then I did.,Pulp.csv,3380820487
939,939,1274,"01:25:54,493","01:25:56,369",Are you sure?,Pulp.csv,3380820487
940,940,1275_1276,"01:25:57,496","01:26:03,459",No. Fuck! Fuck! Fuck!,Pulp.csv,3380820488
941,941,1277_1279,"01:26:03,543","01:26:10,591",Motherfucker! Motherfuckin'    Do you know how fucking stupid you fucking are?,Pulp.csv,3380820488
942,942,1280_1281,"01:26:10,676","01:26:17,181",No!  It's not your fault.,Pulp.csv,3380820488
943,943,1282,"01:26:22,020","01:26:24,438",You left it at the apartment.,Pulp.csv,3380820488
944,944,1283,"01:26:30,028","01:26:33,447","If you left it at the apartment, it's not your fault.",Pulp.csv,3380820488
945,945,1284,"01:26:35,534","01:26:38,619",I had you bring a bunch of stuff.,Pulp.csv,3380820488
946,946,1286_1287,"01:26:40,872","01:26:47,628","I reminded you about it, but I didn't illustrate how personal the watch was to me.",Pulp.csv,3380820488
947,947,1288,"01:26:47,713","01:26:51,716","If all I gave a fuck about was the watch, I shoulda told you that.",Pulp.csv,3380820488
948,948,1289,"01:26:51,800","01:26:54,218",You're not a mind reader.,Pulp.csv,3380820488
949,949,1290,"01:26:54,302","01:26:56,220",Are you?,Pulp.csv,3380820488
950,950,1292,"01:27:06,398","01:27:08,274",I    I'm sorry.,Pulp.csv,3380820488
951,951,1293,"01:27:08,358","01:27:11,944",Don't be. Just means I can't have breakfast with you.,Pulp.csv,3380820488
952,952,1294,"01:27:12,029","01:27:14,739",Why does it mean that?,Pulp.csv,3380820488
953,953,1295,"01:27:17,325","01:27:20,619",Because I gotta go back to my apartment and get my watch.,Pulp.csv,3380820488
954,954,1296,"01:27:21,872","01:27:24,373",Won't the gangsters be looking for you there?,Pulp.csv,3380820488
955,955,1297,"01:27:24,458","01:27:28,711","Well, that's what I'm gonna find out.",Pulp.csv,3380820488
956,956,1298_1299,"01:27:28,795","01:27:34,008","If they are, and I don't think I can handle it, then I'll split.",Pulp.csv,3380820488
957,957,1300,"01:27:34,092","01:27:38,429",I saw your watch. I thought I brought it. I'm so sorry.,Pulp.csv,3380820488
958,958,1301,"01:27:43,685","01:27:46,729",Here's some money. Go out and get those pancakes.,Pulp.csv,3380820488
959,959,1302,"01:27:46,813","01:27:48,689",Have a nice breakfast.,Pulp.csv,3380820488
960,960,1303_1304,"01:27:48,774","01:27:54,695","I'll take your Honda. I'll be back before you can say ""blueberry pie."" Blueberry pie.",Pulp.csv,3380820489
961,961,1305,"01:27:54,780","01:27:56,864",Maybe not that fast.,Pulp.csv,3380820489
962,962,1306,"01:27:56,990","01:28:00,159",-But pretty fast. Okay? -Okay.,Pulp.csv,3380820489
963,963,1307,"01:28:00,285","01:28:02,578",-Bye. -Bye.,Pulp.csv,3380820489
964,964,1308_1309,"01:28:02,662","01:28:07,583","Shit! Of all the fuckin' things she could fuckin' forget, she forgets my father's watch!",Pulp.csv,3380820489
965,965,1310_1311,"01:28:07,667","01:28:11,796","I specifically reminded her    Bedside table, on the kangaroo.",Pulp.csv,3380820489
966,966,1312_1315,"01:28:11,880","01:28:34,068","I said the words: ""Don't forget my father's watch.""  Visit the Jackrabbit Slim's nearest you...",Pulp.csv,3380820489
967,967,1316_1317,"01:28:41,701","01:28:48,374","       [CAR HORN PLAYING ""LA CUCARACHA""]    El burro!",Pulp.csv,3380820489
968,968,1323,"01:30:52,082","01:30:53,999","Lookin' good, Butch.",Pulp.csv,3380820489
969,969,1330_1331_1333_1334_1335,"01:33:38,623","01:34:05,607","        [RADIO: ""FLOWERS ON THE WALL""]     If I were walkin' in your shoes         Countin' flowers on the wall That don't bother me at all         Playin' solitaire 'til dawn with a deck of 51     That's how you're gonna beat 'em, Butch.",Pulp.csv,3380820489
970,970,1336,"01:34:05,733","01:34:08,944",-    Smokin' cigarettes and watchin' Captain Kangaroo     -They keep underestimatin' ya.,Pulp.csv,3380820489
971,971,1337_1338_1339_1340_1341_1342_1343_1344_1345_1346,"01:34:09,028","01:34:42,436",    Now don't tell me          Countin' flowers on the wall         That don't bother me at all         Playin' solitaire 'til dawn with a deck of 51         Smokin' cigarettes and watchin' Captain Kangaroo         Now don't tell me         I've nothin' to do         It's good to see you I must go         I know I look a fright     -    Anyway my eyes     - Motherfucker.,Pulp.csv,3380820489
972,972,1347,"01:34:42,520","01:34:44,897",-    Are not accustomed        -Uhh!,Pulp.csv,3380820489
973,973,1349,"01:34:53,072","01:34:55,491",- Do you think he's dead? -He's dead.,Pulp.csv,3380820489
974,974,1350,"01:34:55,575","01:34:57,826","-Oh, my God. -He's dead.",Pulp.csv,3380820489
975,975,1351,"01:35:07,712","01:35:11,632","If you need someone to go to court, I'll be glad to help. That guy was a drunken maniac.",Pulp.csv,3380820489
976,976,1352,"01:35:11,716","01:35:14,635","He hit you, then he crashed into that car.",Pulp.csv,3380820489
977,977,1353,"01:35:14,719","01:35:16,595",-Who? -Him.,Pulp.csv,3380820489
978,978,1354,"01:35:20,725","01:35:22,893",I'll be damned.,Pulp.csv,3380820489
979,979,1357,"01:35:34,113","01:35:36,073",- -Ohh!,Pulp.csv,3380820489
980,980,1359_1363_1365,"01:35:38,535","01:35:56,468",-Aaaah! I'm shot! - - Sally! Sally! - - -Aaah!,Pulp.csv,3380820490
981,981,1366_1367,"01:35:56,553","01:36:00,764",       [RADIO: WHISTLING] - -Motherfucker!,Pulp.csv,3380820490
982,982,1369,"01:36:03,434","01:36:06,853",-Can I help you with somethin'? -Shut the fuck up.,Pulp.csv,3380820490
983,983,1370,"01:36:06,938","01:36:09,856","Now you just wait a goddamn minute, now!",Pulp.csv,3380820490
984,984,1371,"01:36:09,941","01:36:11,900",What the fuck you up to?,Pulp.csv,3380820490
985,985,1372_1373,"01:36:11,985","01:36:17,573","-Come here, motherfucker! - - -You feel that sting, huh, big boy?",Pulp.csv,3380820490
986,986,1374,"01:36:17,657","01:36:19,575","That's pride fuckin' with you, see?",Pulp.csv,3380820490
987,987,1375,"01:36:19,659","01:36:23,078",-You gotta fight through that shit! - -Huh?,Pulp.csv,3380820490
988,988,1376,"01:36:23,162","01:36:26,164","-You'd better kill me    -Yeah, somebody's gonna get killed.",Pulp.csv,3380820490
989,989,1377_1378,"01:36:26,249","01:36:31,378","Somebody's gonna get their motherfuckin' head blown to    - -Hold it right there, goddamn it.",Pulp.csv,3380820490
990,990,1379,"01:36:31,462","01:36:35,215","-This ain't none of your business, mister. -I'm makin' it my business.",Pulp.csv,3380820490
991,991,1380,"01:36:35,300","01:36:38,010","-Toss the weapon. -You don't understand, man.",Pulp.csv,3380820490
992,992,1381,"01:36:38,094","01:36:40,137",Toss the weapon.,Pulp.csv,3380820490
993,993,1383_1384,"01:36:42,223","01:36:48,103",     It's time     -    To find love     -Take your foot off the nigger.,Pulp.csv,3380820490
994,994,1385_1386,"01:36:48,229","01:36:52,274","-        -Put your hand behind your head, approach the counter right now.",Pulp.csv,3380820490
995,995,1387_1388,"01:36:52,358","01:36:56,612",-This motherfucker's trying to... - -kill me. -Shut up.,Pulp.csv,3380820490
996,996,1389,"01:36:56,696","01:36:59,656",Keep comin'. Come on.,Pulp.csv,3380820490
997,997,1390_1391_1393_1394,"01:37:01,159","01:37:26,183",    If love         Is shelter            [RADIO: WHISTLING] Zed. Maynard.,Pulp.csv,3380820490
998,998,1395,"01:37:27,352","01:37:30,228","Yeah, the spider just caught a couple flies.",Pulp.csv,3380820490
999,999,1396_1398_1402,"01:37:30,313","01:38:20,987","    Whoa, my angel         Down to you        Nobody kills anybody in my place of business...",Pulp.csv,3380820490
1000,1000,1403_1404,"01:38:21,114","01:38:28,245",-except me or Zed. - That's Zed.,Pulp.csv,3380820491
1001,1001,1406,"01:38:40,925","01:38:44,344",- I thought you said you waited for me. - I did.,Pulp.csv,3380820491
1002,1002,1408,"01:38:48,641","01:38:51,560", Then how come they're all beat up?,Pulp.csv,3380820491
1003,1003,1409,"01:38:51,644","01:38:55,897","They did that to each other, man. They came in fightin'.",Pulp.csv,3380820491
1004,1004,1410_1411,"01:38:55,982","01:39:01,069","Now, this 'un right here, -he was gonna shoot that one. -Is that right?",Pulp.csv,3380820491
1005,1005,1412,"01:39:01,154","01:39:03,739","You gonna shoot him, boy?",Pulp.csv,3380820491
1006,1006,1413_1414,"01:39:03,823","01:39:11,455","Huh? Hey, is Grace all right out front?",Pulp.csv,3380820491
1007,1007,1415,"01:39:11,581","01:39:14,750","-Yeah. It ain't Tuesday, is it? -No, it's Thursday.",Pulp.csv,3380820491
1008,1008,1416,"01:39:14,876","01:39:17,461",She oughta be fine. Mmm.,Pulp.csv,3380820491
1009,1009,1417,"01:39:18,963","01:39:23,216"," Well, bring out the gimp.",Pulp.csv,3380820491
1010,1010,1418,"01:39:24,302","01:39:27,053",I think the gimp's sleepin'.,Pulp.csv,3380820491
1011,1011,1419,"01:39:27,138","01:39:31,057","Then I guess you'll just have to go wake him up now, won't you?",Pulp.csv,3380820491
1012,1012,1420,"01:40:10,181","01:40:12,098",Get up.,Pulp.csv,3380820491
1013,1013,1421,"01:40:25,363","01:40:27,322",Get down.,Pulp.csv,3380820491
1014,1014,1423,"01:40:37,375","01:40:40,293",Which one of 'em you wanna do first?,Pulp.csv,3380820491
1015,1015,1424,"01:40:40,378","01:40:44,089",- - I ain't for sure yet.,Pulp.csv,3380820491
1016,1016,1425_1426,"01:40:47,677","01:40:52,973"," Eenie-meenie-minie-mo, catch a nigger...",Pulp.csv,3380820491
1017,1017,1427,"01:40:53,057","01:40:55,642",by his toe.,Pulp.csv,3380820491
1018,1018,1428,"01:40:55,726","01:40:59,479","If he hollers, let him go.",Pulp.csv,3380820491
1019,1019,1429_1430,"01:40:59,564","01:41:09,614",Eenie-meenie-minie-mo. My mother said...,Pulp.csv,3380820491
1020,1020,1431_1432,"01:41:09,699","01:41:16,371","pick the perfect one, and... you... are...",Pulp.csv,3380820492
